meter_urn,measurement,year,total_rows,null_rows,null_pct
H2.Z36,PF2,2017,1,0,0.00
H2.Z36,PF2,2018,8760,0,0.00
H2.Z36,PF2,2019,8760,0,0.00
H2.Z36,PF2,2020,6060,0,0.00
H2.Z36,PF3,2017,1,0,0.00
H2.Z36,PF3,2018,8760,0,0.00
H2.Z36,PF3,2019,8760,0,0.00
H2.Z36,PF3,2020,6060,0,0.00
H2.Z36,Q,2017,1,0,0.00
H2.Z36,Q,2018,8760,0,0.00
H2.Z36,Q,2019,8760,0,0.00
H2.Z36,Q,2020,6060,0,0.00
H2.Z36,U1,2017,1,0,0.00
H2.Z36,U1,2018,8760,0,0.00
H2.Z36,U1,2019,8760,0,0.00
H2.Z36,U1,2020,6060,0,0.00
H2.Z36,U2,2017,1,0,0.00
H2.Z36,U2,2018,8760,0,0.00
H2.Z36,U2,2019,8760,0,0.00
H2.Z36,U2,2020,6060,0,0.00
H2.Z36,U3,2017,1,0,0.00
H2.Z36,U3,2018,8760,0,0.00
H2.Z36,U3,2019,8760,0,0.00
H2.Z36,U3,2020,6060,0,0.00
H2.Z36,W,2018,8760,0,0.00
H2.Z36,W,2019,8760,0,0.00
H2.Z36,W,2020,8784,0,0.00
H2.Z36,W,2021,8760,0,0.00
H2.Z36,W,2022,8760,0,0.00
H2.Z36,W,2023,8760,0,0.00
H2.Z36,W,2024,1,0,0.00
H2.Z36,WQ,2018,8760,0,0.00
H2.Z36,WQ,2019,8760,0,0.00
H2.Z36,WQ,2020,8784,0,0.00
H2.Z36,WQ,2021,8760,0,0.00
H2.Z36,WQ,2022,8760,0,0.00
H2.Z36,WQ,2023,8760,0,0.00
H2.Z36,WQ,2024,1,0,0.00
H2.Z36,WQ_in,2018,8760,0,0.00
H2.Z36,WQ_in,2019,8760,0,0.00
H2.Z36,WQ_in,2020,6060,0,0.00
H2.Z36,WQ_out,2017,1,0,0.00
H2.Z36,WQ_out,2018,8760,0,0.00
H2.Z36,WQ_out,2019,8760,0,0.00
H2.Z36,WQ_out,2020,6060,0,0.00
H2.Z36,W_in,2017,1,0,0.00
H2.Z36,W_in,2018,8760,0,0.00
H2.Z36,W_in,2019,8760,0,0.00
H2.Z36,W_in,2020,6060,0,0.00
H2.Z36,W_out,2018,4916,0,0.00
H2.Z36,W_out,2019,8760,0,0.00
H2.Z36,W_out,2020,6060,0,0.00
H2.Z36,f,2017,1,0,0.00
H2.Z36,f,2018,8760,0,0.00
H2.Z36,f,2019,8760,0,0.00
H2.Z36,f,2020,6060,0,0.00
H2.Z361,I1,2020,2582,0,0.00
H2.Z361,I1,2021,8760,0,0.00
H2.Z361,I1,2022,8760,0,0.00
H2.Z361,I1,2023,8759,0,0.00
H2.Z361,I2,2020,2582,0,0.00
H2.Z361,I2,2021,8760,0,0.00
H2.Z361,I2,2022,8760,0,0.00
H2.Z361,I2,2023,8759,0,0.00
H2.Z361,I3,2020,2582,0,0.00
H2.Z361,I3,2021,8760,0,0.00
H2.Z361,I3,2022,8760,0,0.00
H2.Z361,I3,2023,8759,0,0.00
H2.Z361,P,2020,2582,0,0.00
H2.Z361,P,2021,8760,0,0.00
H2.Z361,P,2022,8760,0,0.00
H2.Z361,P,2023,8759,0,0.00
H2.Z361,P1,2020,2582,0,0.00
H2.Z361,P1,2021,8760,0,0.00
H2.Z361,P1,2022,8760,0,0.00
H2.Z361,P1,2023,8759,0,0.00
H2.Z361,P2,2020,2582,0,0.00
H2.Z361,P2,2021,8760,0,0.00
H2.Z361,P2,2022,8760,0,0.00
H2.Z361,P2,2023,8759,0,0.00
H2.Z361,P3,2020,2582,0,0.00
H2.Z361,P3,2021,8760,0,0.00
H2.Z361,P3,2022,8760,0,0.00
H2.Z361,P3,2023,8759,0,0.00
H2.Z361,PF,2020,2582,0,0.00
H2.Z361,PF,2021,8760,0,0.00
H2.Z361,PF,2022,8760,0,0.00
H2.Z361,PF,2023,8759,0,0.00
H2.Z361,PF1,2020,2582,0,0.00
H2.Z361,PF1,2021,8760,0,0.00
H2.Z361,PF1,2022,8760,0,0.00
H2.Z361,PF1,2023,8759,0,0.00
H2.Z361,PF2,2020,2582,0,0.00
H2.Z361,PF2,2021,8760,0,0.00
H2.Z361,PF2,2022,8760,0,0.00
H2.Z361,PF2,2023,8759,0,0.00
H2.Z361,PF3,2020,2582,0,0.00
H2.Z361,PF3,2021,8760,0,0.00
H2.Z361,PF3,2022,8760,0,0.00
H2.Z361,PF3,2023,8759,0,0.00
H2.Z361,U1,2020,2582,0,0.00
H2.Z361,U1,2021,8760,0,0.00
H2.Z361,U1,2022,8760,0,0.00
H2.Z361,U1,2023,8759,0,0.00
H2.Z361,U2,2020,2582,0,0.00
H2.Z361,U2,2021,8760,0,0.00
H2.Z361,U2,2022,8760,0,0.00
H2.Z361,U2,2023,8759,0,0.00
H2.Z361,U3,2020,2582,0,0.00
H2.Z361,U3,2021,8760,0,0.00
H2.Z361,U3,2022,8760,0,0.00
H2.Z361,U3,2023,8759,0,0.00
H2.Z361,W,2020,2581,0,0.00
H2.Z361,W,2021,8760,0,0.00
H2.Z361,W,2022,8760,0,0.00
H2.Z361,W,2023,8759,0,0.00
H2.Z361,W1,2020,2581,0,0.00
H2.Z361,W1,2021,8760,0,0.00
H2.Z361,W1,2022,8760,0,0.00
H2.Z361,W1,2023,8759,0,0.00
H2.Z361,W2,2020,2581,0,0.00
H2.Z361,W2,2021,8760,0,0.00
H2.Z361,W2,2022,8760,0,0.00
H2.Z361,W2,2023,8759,0,0.00
H2.Z361,W3,2020,2581,0,0.00
H2.Z361,W3,2021,8760,0,0.00
H2.Z361,W3,2022,8760,0,0.00
H2.Z361,W3,2023,8759,0,0.00
H2.Z361,W_in,2020,2581,0,0.00
H2.Z361,W_in,2021,8760,0,0.00
H2.Z361,W_in,2022,8760,0,0.00
H2.Z361,W_in,2023,8759,0,0.00
H2.Z361,W_out,2020,2581,0,0.00
H2.Z361,W_out,2021,8760,0,0.00
H2.Z361,W_out,2022,8760,0,0.00
H2.Z361,W_out,2023,7883,0,0.00
H2.Z361,f,2020,2582,0,0.00
H2.Z361,f,2021,8760,0,0.00
H2.Z361,f,2022,8760,0,0.00
H2.Z361,f,2023,8759,0,0.00
H2.Z61,I1,2017,1,0,0.00
H2.Z61,I1,2018,8760,0,0.00
H2.Z61,I1,2019,8760,0,0.00
H2.Z61,I1,2020,8784,0,0.00
H2.Z61,I1,2021,8760,0,0.00
H2.Z61,I1,2022,8760,0,0.00
H2.Z61,I1,2023,8759,0,0.00
H2.Z61,I2,2017,1,0,0.00
H2.Z61,I2,2018,8760,0,0.00
H2.Z61,I2,2019,8760,0,0.00
H2.Z61,I2,2020,8784,0,0.00
H2.Z61,I2,2021,8760,0,0.00
H2.Z61,I2,2022,8760,0,0.00
H2.Z61,I2,2023,8759,0,0.00
H2.Z61,I3,2017,1,0,0.00
H2.Z61,I3,2018,8760,0,0.00
H2.Z61,I3,2019,8760,0,0.00
H2.Z61,I3,2020,8784,0,0.00
H2.Z61,I3,2021,8760,0,0.00
H2.Z61,I3,2022,8760,0,0.00
H2.Z61,I3,2023,8759,0,0.00
H2.Z61,P,2017,1,0,0.00
H2.Z61,P,2018,8760,0,0.00
H2.Z61,P,2019,8760,0,0.00
H2.Z61,P,2020,8784,0,0.00
H2.Z61,P,2021,8760,0,0.00
H2.Z61,P,2022,8760,0,0.00
H2.Z61,P,2023,8759,0,0.00
H2.Z61,P1,2017,1,0,0.00
H2.Z61,P1,2018,8760,0,0.00
H2.Z61,P1,2019,8760,0,0.00
H2.Z61,P1,2020,8784,0,0.00
H2.Z61,P1,2021,8760,0,0.00
H2.Z61,P1,2022,8760,0,0.00
H2.Z61,P1,2023,8759,0,0.00
H2.Z61,P2,2017,1,0,0.00
H2.Z61,P2,2018,8760,0,0.00
H2.Z61,P2,2019,8760,0,0.00
H2.Z61,P2,2020,8784,0,0.00
H2.Z61,P2,2021,8760,0,0.00
H2.Z61,P2,2022,8760,0,0.00
H2.Z61,P2,2023,8759,0,0.00
H2.Z61,P3,2017,1,0,0.00
H2.Z61,P3,2018,8760,0,0.00
H2.Z61,P3,2019,8760,0,0.00
H2.Z61,P3,2020,8784,0,0.00
H2.Z61,P3,2021,8760,0,0.00
H2.Z61,P3,2022,8760,0,0.00
H2.Z61,P3,2023,8759,0,0.00
H2.Z61,PF,2017,1,0,0.00
H2.Z61,PF,2018,8760,0,0.00
H2.Z61,PF,2019,8760,0,0.00
H2.Z61,PF,2020,8784,0,0.00
H2.Z61,PF,2021,8760,0,0.00
H2.Z61,PF,2022,8760,0,0.00
H2.Z61,PF,2023,8759,0,0.00
H2.Z61,PF1,2017,1,0,0.00
H2.Z61,PF1,2018,8760,0,0.00
H2.Z61,PF1,2019,8760,0,0.00
H2.Z61,PF1,2020,8784,0,0.00
H2.Z61,PF1,2021,8760,0,0.00
H2.Z61,PF1,2022,8760,0,0.00
H2.Z61,PF1,2023,8759,0,0.00
H2.Z61,PF2,2017,1,0,0.00
H2.Z61,PF2,2018,8760,0,0.00
H2.Z61,PF2,2019,8760,0,0.00
H2.Z61,PF2,2020,8784,0,0.00
H2.Z61,PF2,2021,8760,0,0.00
H2.Z61,PF2,2022,8760,0,0.00
H2.Z61,PF2,2023,8759,0,0.00
H2.Z61,PF3,2017,1,0,0.00
H2.Z61,PF3,2018,8760,0,0.00
H2.Z61,PF3,2019,8760,0,0.00
H2.Z61,PF3,2020,8784,0,0.00
H2.Z61,PF3,2021,8760,0,0.00
H2.Z61,PF3,2022,8760,0,0.00
H2.Z61,PF3,2023,8759,0,0.00
H2.Z61,Q,2017,1,0,0.00
H2.Z61,Q,2018,8760,0,0.00
H2.Z61,Q,2019,8760,0,0.00
H2.Z61,Q,2020,8784,0,0.00
H2.Z61,Q,2021,8760,0,0.00
H2.Z61,Q,2022,8760,0,0.00
H2.Z61,Q,2023,8759,0,0.00
H2.Z61,U1,2017,1,0,0.00
H2.Z61,U1,2018,8760,0,0.00
H2.Z61,U1,2019,8760,0,0.00
H2.Z61,U1,2020,8784,0,0.00
H2.Z61,U1,2021,8760,0,0.00
H2.Z61,U1,2022,8760,0,0.00
H2.Z61,U1,2023,8759,0,0.00
H2.Z61,U2,2017,1,0,0.00
H2.Z61,U2,2018,8760,0,0.00
H2.Z61,U2,2019,8760,0,0.00
H2.Z61,U2,2020,8784,0,0.00
H2.Z61,U2,2021,8760,0,0.00
H2.Z61,U2,2022,8760,0,0.00
H2.Z61,U2,2023,8759,0,0.00
H2.Z61,U3,2017,1,0,0.00
H2.Z61,U3,2018,8760,0,0.00
H2.Z61,U3,2019,8760,0,0.00
H2.Z61,U3,2020,8784,0,0.00
H2.Z61,U3,2021,8760,0,0.00
H2.Z61,U3,2022,8760,0,0.00
H2.Z61,U3,2023,8759,0,0.00
H2.Z61,W,2018,8760,0,0.00
H2.Z61,W,2019,8760,0,0.00
H2.Z61,W,2020,8784,0,0.00
H2.Z61,W,2021,8760,0,0.00
H2.Z61,W,2022,8760,0,0.00
H2.Z61,W,2023,8760,0,0.00
H2.Z61,W,2024,1,0,0.00
H2.Z61,WQ,2018,8760,0,0.00
H2.Z61,WQ,2019,8760,0,0.00
H2.Z61,WQ,2020,8784,0,0.00
H2.Z61,WQ,2021,8760,0,0.00
H2.Z61,WQ,2022,8760,0,0.00
H2.Z61,WQ,2023,8760,0,0.00
H2.Z61,WQ,2024,1,0,0.00
H2.Z61,WQ_in,2017,1,0,0.00
H2.Z61,WQ_in,2018,8760,0,0.00
H2.Z61,WQ_in,2019,8760,0,0.00
H2.Z61,WQ_in,2020,8784,0,0.00
H2.Z61,WQ_in,2021,8760,0,0.00
H2.Z61,WQ_in,2022,8760,0,0.00
H2.Z61,WQ_in,2023,8759,0,0.00
H2.Z61,WQ_out,2018,1241,0,0.00
H2.Z61,WQ_out,2019,8760,0,0.00
H2.Z61,WQ_out,2020,8784,0,0.00
H2.Z61,WQ_out,2021,8760,0,0.00
H2.Z61,WQ_out,2022,8760,0,0.00
H2.Z61,WQ_out,2023,8759,0,0.00
H2.Z61,W_in,2017,1,0,0.00
H2.Z61,W_in,2018,8760,0,0.00
H2.Z61,W_in,2019,8760,0,0.00
H2.Z61,W_in,2020,8784,0,0.00
H2.Z61,W_in,2021,8760,0,0.00
H2.Z61,W_in,2022,8760,0,0.00
H2.Z61,W_in,2023,8759,0,0.00
H2.Z61,W_out,2018,1241,0,0.00
H2.Z61,W_out,2019,8760,0,0.00
H2.Z61,W_out,2020,8784,0,0.00
H2.Z61,W_out,2021,8760,0,0.00
H2.Z61,W_out,2022,8760,0,0.00
H2.Z61,W_out,2023,8759,0,0.00
H2.Z61,f,2017,1,0,0.00
H2.Z61,f,2018,8760,0,0.00
H2.Z61,f,2019,8760,0,0.00
H2.Z61,f,2020,8784,0,0.00
H2.Z61,f,2021,8760,0,0.00
H2.Z61,f,2022,8760,0,0.00
H2.Z61,f,2023,8759,0,0.00
H2.Z62,I1,2017,1,0,0.00
H2.Z62,I1,2018,8760,0,0.00
H2.Z62,I1,2019,8760,0,0.00
H2.Z62,I1,2020,8784,0,0.00
H2.Z62,I1,2021,8760,0,0.00
H2.Z62,I1,2022,8760,0,0.00
H2.Z62,I1,2023,8759,0,0.00
H2.Z62,I2,2017,1,0,0.00
H2.Z62,I2,2018,8760,0,0.00
H2.Z62,I2,2019,8760,0,0.00
H2.Z62,I2,2020,8784,0,0.00
H2.Z62,I2,2021,8760,0,0.00
H2.Z62,I2,2022,8760,0,0.00
H2.Z62,I2,2023,8759,0,0.00
H2.Z62,I3,2017,1,0,0.00
H2.Z62,I3,2018,8760,0,0.00
H2.Z62,I3,2019,8760,0,0.00
H2.Z62,I3,2020,8784,0,0.00
H2.Z62,I3,2021,8760,0,0.00
H2.Z62,I3,2022,8760,0,0.00
H2.Z62,I3,2023,8759,0,0.00
H2.Z62,P,2017,1,0,0.00
H2.Z62,P,2018,8760,0,0.00
H2.Z62,P,2019,8760,0,0.00
H2.Z62,P,2020,8784,0,0.00
H2.Z62,P,2021,8760,0,0.00
H2.Z62,P,2022,8760,0,0.00
H2.Z62,P,2023,8759,0,0.00
H2.Z62,P1,2017,1,0,0.00
H2.Z62,P1,2018,8760,0,0.00
H2.Z62,P1,2019,8760,0,0.00
H2.Z62,P1,2020,8784,0,0.00
H2.Z62,P1,2021,8760,0,0.00
H2.Z62,P1,2022,8760,0,0.00
H2.Z62,P1,2023,8759,0,0.00
H2.Z62,P2,2017,1,0,0.00
H2.Z62,P2,2018,8760,0,0.00
H2.Z62,P2,2019,8760,0,0.00
H2.Z62,P2,2020,8784,0,0.00
H2.Z62,P2,2021,8760,0,0.00
H2.Z62,P2,2022,8760,0,0.00
H2.Z62,P2,2023,8759,0,0.00
H2.Z62,P3,2017,1,0,0.00
H2.Z62,P3,2018,8760,0,0.00
H2.Z62,P3,2019,8760,0,0.00
H2.Z62,P3,2020,8784,0,0.00
H2.Z62,P3,2021,8760,0,0.00
H2.Z62,P3,2022,8760,0,0.00
H2.Z62,P3,2023,8759,0,0.00
H2.Z62,PF,2017,1,0,0.00
H2.Z62,PF,2018,8760,0,0.00
H2.Z62,PF,2019,8760,0,0.00
H2.Z62,PF,2020,8784,0,0.00
H2.Z62,PF,2021,8760,0,0.00
H2.Z62,PF,2022,8760,0,0.00
H2.Z62,PF,2023,8759,0,0.00
H2.Z62,PF1,2017,1,0,0.00
H2.Z62,PF1,2018,8760,0,0.00
H2.Z62,PF1,2019,8760,0,0.00
H2.Z62,PF1,2020,8784,0,0.00
H2.Z62,PF1,2021,8760,0,0.00
H2.Z62,PF1,2022,8760,0,0.00
H2.Z62,PF1,2023,8759,0,0.00
H2.Z62,PF2,2017,1,0,0.00
H2.Z62,PF2,2018,8760,0,0.00
H2.Z62,PF2,2019,8760,0,0.00
H2.Z62,PF2,2020,8784,0,0.00
H2.Z62,PF2,2021,8760,0,0.00
H2.Z62,PF2,2022,8760,0,0.00
H2.Z62,PF2,2023,8759,0,0.00
H2.Z62,PF3,2017,1,0,0.00
H2.Z62,PF3,2018,8760,0,0.00
H2.Z62,PF3,2019,8760,0,0.00
H2.Z62,PF3,2020,8784,0,0.00
H2.Z62,PF3,2021,8760,0,0.00
H2.Z62,PF3,2022,8760,0,0.00
H2.Z62,PF3,2023,8759,0,0.00
H2.Z62,Q,2017,1,0,0.00
H2.Z62,Q,2018,8760,0,0.00
H2.Z62,Q,2019,8760,0,0.00
H2.Z62,Q,2020,8784,0,0.00
H2.Z62,Q,2021,8760,0,0.00
H2.Z62,Q,2022,8760,0,0.00
H2.Z62,Q,2023,8759,0,0.00
H2.Z62,U1,2017,1,0,0.00
H2.Z62,U1,2018,8760,0,0.00
H2.Z62,U1,2019,8760,0,0.00
H2.Z62,U1,2020,8784,0,0.00
H2.Z62,U1,2021,8760,0,0.00
H2.Z62,U1,2022,8760,0,0.00
H2.Z62,U1,2023,8759,0,0.00
H2.Z62,U2,2017,1,0,0.00
H2.Z62,U2,2018,8760,0,0.00
H2.Z62,U2,2019,8760,0,0.00
H2.Z62,U2,2020,8784,0,0.00
H2.Z62,U2,2021,8760,0,0.00
H2.Z62,U2,2022,8760,0,0.00
H2.Z62,U2,2023,8759,0,0.00
H2.Z62,U3,2017,1,0,0.00
H2.Z62,U3,2018,8760,0,0.00
H2.Z62,U3,2019,8760,0,0.00
H2.Z62,U3,2020,8784,0,0.00
H2.Z62,U3,2021,8760,0,0.00
H2.Z62,U3,2022,8760,0,0.00
H2.Z62,U3,2023,8759,0,0.00
H2.Z62,W,2018,8760,0,0.00
H2.Z62,W,2019,8760,0,0.00
H2.Z62,W,2020,8784,0,0.00
H2.Z62,W,2021,8760,0,0.00
H2.Z62,W,2022,8760,0,0.00
H2.Z62,W,2023,8760,0,0.00
H2.Z62,W,2024,1,0,0.00
H2.Z62,WQ,2018,8760,0,0.00
H2.Z62,WQ,2019,8760,0,0.00
H2.Z62,WQ,2020,8784,0,0.00
H2.Z62,WQ,2021,8760,0,0.00
H2.Z62,WQ,2022,8760,0,0.00
H2.Z62,WQ,2023,8760,0,0.00
H2.Z62,WQ,2024,1,0,0.00
H2.Z62,WQ_in,2018,8760,0,0.00
H2.Z62,WQ_in,2019,8760,0,0.00
H2.Z62,WQ_in,2020,8784,0,0.00
H2.Z62,WQ_in,2021,8760,0,0.00
H2.Z62,WQ_in,2022,8760,0,0.00
H2.Z62,WQ_in,2023,8759,0,0.00
H2.Z62,WQ_out,2018,1241,0,0.00
H2.Z62,WQ_out,2019,8760,0,0.00
H2.Z62,WQ_out,2020,8784,0,0.00
H2.Z62,WQ_out,2021,8760,0,0.00
H2.Z62,WQ_out,2022,8760,0,0.00
H2.Z62,WQ_out,2023,8759,0,0.00
H2.Z62,W_in,2018,8760,0,0.00
H2.Z62,W_in,2019,8760,0,0.00
H2.Z62,W_in,2020,8784,0,0.00
H2.Z62,W_in,2021,8760,0,0.00
H2.Z62,W_in,2022,8760,0,0.00
H2.Z62,W_in,2023,8759,0,0.00
H2.Z62,W_out,2018,8221,0,0.00
H2.Z62,W_out,2019,8760,0,0.00
H2.Z62,W_out,2020,8784,0,0.00
H2.Z62,W_out,2021,8760,0,0.00
H2.Z62,W_out,2022,8760,0,0.00
H2.Z62,W_out,2023,8759,0,0.00
H2.Z62,f,2017,1,0,0.00
H2.Z62,f,2018,8760,0,0.00
H2.Z62,f,2019,8760,0,0.00
H2.Z62,f,2020,8784,0,0.00
H2.Z62,f,2021,8760,0,0.00
H2.Z62,f,2022,8760,0,0.00
H2.Z62,f,2023,8759,0,0.00
H2.Z63,I1,2017,1,0,0.00
H2.Z63,I1,2018,8760,0,0.00
H2.Z63,I1,2019,8760,0,0.00
H2.Z63,I1,2020,8784,0,0.00
H2.Z63,I1,2021,8760,0,0.00
H2.Z63,I1,2022,8760,0,0.00
H2.Z63,I1,2023,8759,0,0.00
H2.Z63,I2,2017,1,0,0.00
H2.Z63,I2,2018,8760,0,0.00
H2.Z63,I2,2019,8760,0,0.00
H2.Z63,I2,2020,8784,0,0.00
H2.Z63,I2,2021,8760,0,0.00
H2.Z63,I2,2022,8760,0,0.00
H2.Z63,I2,2023,8759,0,0.00
H2.Z63,I3,2017,1,0,0.00
H2.Z63,I3,2018,8760,0,0.00
H2.Z63,I3,2019,8760,0,0.00
H2.Z63,I3,2020,8784,0,0.00
H2.Z63,I3,2021,8760,0,0.00
H2.Z63,I3,2022,8760,0,0.00
H2.Z63,I3,2023,8759,0,0.00
H2.Z63,P,2017,1,0,0.00
H2.Z63,P,2018,8760,0,0.00
H2.Z63,P,2019,8760,0,0.00
H2.Z63,P,2020,8784,0,0.00
H2.Z63,P,2021,8760,0,0.00
H2.Z63,P,2022,8760,0,0.00
H2.Z63,P,2023,8759,0,0.00
H2.Z63,P1,2017,1,0,0.00
H2.Z63,P1,2018,8760,0,0.00
H2.Z63,P1,2019,8760,0,0.00
H2.Z63,P1,2020,8784,0,0.00
H2.Z63,P1,2021,8760,0,0.00
H2.Z63,P1,2022,8760,0,0.00
H2.Z63,P1,2023,8759,0,0.00
H2.Z63,P2,2017,1,0,0.00
H2.Z63,P2,2018,8760,0,0.00
H2.Z63,P2,2019,8760,0,0.00
H2.Z63,P2,2020,8784,0,0.00
H2.Z63,P2,2021,8760,0,0.00
H2.Z63,P2,2022,8760,0,0.00
H2.Z63,P2,2023,8759,0,0.00
H2.Z63,P3,2017,1,0,0.00
H2.Z63,P3,2018,8760,0,0.00
H2.Z63,P3,2019,8760,0,0.00
H2.Z63,P3,2020,8784,0,0.00
H2.Z63,P3,2021,8760,0,0.00
H2.Z63,P3,2022,8760,0,0.00
H2.Z63,P3,2023,8759,0,0.00
H2.Z63,PF,2017,1,0,0.00
H2.Z63,PF,2018,8760,0,0.00
H2.Z63,PF,2019,8760,0,0.00
H2.Z63,PF,2020,8784,0,0.00
H2.Z63,PF,2021,8760,0,0.00
H2.Z63,PF,2022,8760,0,0.00
H2.Z63,PF,2023,8759,0,0.00
H2.Z63,PF1,2017,1,0,0.00
H2.Z63,PF1,2018,8760,0,0.00
H2.Z63,PF1,2019,8760,0,0.00
H2.Z63,PF1,2020,8784,0,0.00
H2.Z63,PF1,2021,8760,0,0.00
H2.Z63,PF1,2022,8760,0,0.00
H2.Z63,PF1,2023,8759,0,0.00
H2.Z63,PF2,2017,1,0,0.00
H2.Z63,PF2,2018,8760,0,0.00
H2.Z63,PF2,2019,8760,0,0.00
H2.Z63,PF2,2020,8784,0,0.00
H2.Z63,PF2,2021,8760,0,0.00
H2.Z63,PF2,2022,8760,0,0.00
H2.Z63,PF2,2023,8759,0,0.00
H2.Z63,PF3,2017,1,0,0.00
H2.Z63,PF3,2018,8760,0,0.00
H2.Z63,PF3,2019,8760,0,0.00
H2.Z63,PF3,2020,8784,0,0.00
H2.Z63,PF3,2021,8760,0,0.00
H2.Z63,PF3,2022,8760,0,0.00
H2.Z63,PF3,2023,8759,0,0.00
H2.Z63,Q,2017,1,0,0.00
H2.Z63,Q,2018,8760,0,0.00
H2.Z63,Q,2019,8760,0,0.00
H2.Z63,Q,2020,8784,0,0.00
H2.Z63,Q,2021,8760,0,0.00
H2.Z63,Q,2022,8760,0,0.00
H2.Z63,Q,2023,8759,0,0.00
H2.Z63,U1,2017,1,0,0.00
H2.Z63,U1,2018,8760,0,0.00
H2.Z63,U1,2019,8760,0,0.00
H2.Z63,U1,2020,8784,0,0.00
H2.Z63,U1,2021,8760,0,0.00
H2.Z63,U1,2022,8760,0,0.00
H2.Z63,U1,2023,8759,0,0.00
H2.Z63,U2,2017,1,0,0.00
H2.Z63,U2,2018,8760,0,0.00
H2.Z63,U2,2019,8760,0,0.00
H2.Z63,U2,2020,8784,0,0.00
H2.Z63,U2,2021,8760,0,0.00
H2.Z63,U2,2022,8760,0,0.00
H2.Z63,U2,2023,8759,0,0.00
H2.Z63,U3,2017,1,0,0.00
H2.Z63,U3,2018,8760,0,0.00
H2.Z63,U3,2019,8760,0,0.00
H2.Z63,U3,2020,8784,0,0.00
H2.Z63,U3,2021,8760,0,0.00
H2.Z63,U3,2022,8760,0,0.00
H2.Z63,U3,2023,8759,0,0.00
H2.Z63,W,2018,8760,0,0.00
H2.Z63,W,2019,8760,0,0.00
H2.Z63,W,2020,8784,0,0.00
H2.Z63,W,2021,8760,0,0.00
H2.Z63,W,2022,8760,0,0.00
H2.Z63,W,2023,8760,0,0.00
H2.Z63,W,2024,1,0,0.00
H2.Z63,WQ,2018,8760,0,0.00
H2.Z63,WQ,2019,8760,0,0.00
H2.Z63,WQ,2020,8784,0,0.00
H2.Z63,WQ,2021,8760,0,0.00
H2.Z63,WQ,2022,8760,0,0.00
H2.Z63,WQ,2023,8760,0,0.00
H2.Z63,WQ,2024,1,0,0.00
H2.Z63,WQ_in,2018,8738,0,0.00
H2.Z63,WQ_in,2019,8760,0,0.00
H2.Z63,WQ_in,2020,8784,0,0.00
H2.Z63,WQ_in,2021,8760,0,0.00
H2.Z63,WQ_in,2022,8760,0,0.00
H2.Z63,WQ_in,2023,8759,0,0.00
H2.Z63,WQ_out,2017,1,0,0.00
H2.Z63,WQ_out,2018,8760,0,0.00
H2.Z63,WQ_out,2019,8760,0,0.00
H2.Z63,WQ_out,2020,8784,0,0.00
H2.Z63,WQ_out,2021,8760,0,0.00
H2.Z63,WQ_out,2022,8760,0,0.00
H2.Z63,WQ_out,2023,8759,0,0.00
H2.Z63,W_in,2017,1,0,0.00
H2.Z63,W_in,2018,8760,0,0.00
H2.Z63,W_in,2019,8760,0,0.00
H2.Z63,W_in,2020,8784,0,0.00
H2.Z63,W_in,2021,8760,0,0.00
H2.Z63,W_in,2022,8760,0,0.00
H2.Z63,W_in,2023,8759,0,0.00
H2.Z63,W_out,2018,8738,0,0.00
H2.Z63,W_out,2019,8760,0,0.00
H2.Z63,W_out,2020,8784,0,0.00
H2.Z63,W_out,2021,8760,0,0.00
H2.Z63,W_out,2022,8760,0,0.00
H2.Z63,W_out,2023,8759,0,0.00
H2.Z63,f,2017,1,0,0.00
H2.Z63,f,2018,8760,0,0.00
H2.Z63,f,2019,8760,0,0.00
H2.Z63,f,2020,8784,0,0.00
H2.Z63,f,2021,8760,0,0.00
H2.Z63,f,2022,8760,0,0.00
H2.Z63,f,2023,8759,0,0.00
H2.Z64,I1,2017,1,0,0.00
H2.Z64,I1,2018,8760,0,0.00
H2.Z64,I1,2019,8760,0,0.00
H2.Z64,I1,2020,8784,0,0.00
H2.Z64,I1,2021,8760,0,0.00
H2.Z64,I1,2022,8760,0,0.00
H2.Z64,I1,2023,8759,0,0.00
H2.Z64,I2,2017,1,0,0.00
H2.Z64,I2,2018,8760,0,0.00
H2.Z64,I2,2019,8760,0,0.00
H2.Z64,I2,2020,8784,0,0.00
H2.Z64,I2,2021,8760,0,0.00
H2.Z64,I2,2022,8760,0,0.00
H2.Z64,I2,2023,8759,0,0.00
H2.Z64,I3,2017,1,0,0.00
H2.Z64,I3,2018,8760,0,0.00
H2.Z64,I3,2019,8760,0,0.00
H2.Z64,I3,2020,8784,0,0.00
H2.Z64,I3,2021,8760,0,0.00
H2.Z64,I3,2022,8760,0,0.00
H2.Z64,I3,2023,8759,0,0.00
H2.Z64,P,2017,1,0,0.00
H2.Z64,P,2018,8760,0,0.00
H2.Z64,P,2019,8760,0,0.00
H2.Z64,P,2020,8784,0,0.00
H2.Z64,P,2021,8760,0,0.00
H2.Z64,P,2022,8760,0,0.00
H2.Z64,P,2023,8759,0,0.00
H2.Z64,P1,2017,1,0,0.00
H2.Z64,P1,2018,8760,0,0.00
H2.Z64,P1,2019,8760,0,0.00
H2.Z64,P1,2020,8784,0,0.00
H2.Z64,P1,2021,8760,0,0.00
H2.Z64,P1,2022,8760,0,0.00
H2.Z64,P1,2023,8759,0,0.00
