day_label,hour,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,U1,U2,U3,W,W1,W2,W3,W_in,W_out,f,weekday
12/16(토),23,-283.56197976581194,-263.877474135951,-255.07002338036816,-184963.56226845595,-65541.33808200924,-60915.787170749856,-58506.437331951085,-0.9879935507884796,-0.9986289139844864,-0.9990650134101956,-0.9884623083809122,232.97007441987077,232.7265908459199,233.71222372562096,-854258.0870282843,-301557.54415585066,-281946.65948859474,-270753.85882133886,3990.786249999999,858258.2310282843,50.00418039158885,5.0
12/17(일),0,-283.59631982520324,-264.678583587978,-255.94688407386775,-185024.16848995368,-65424.53421381311,-61010.57898344597,-58589.05533109176,-0.989189730249196,-0.9985822569537156,-0.999092614454612,-0.9880352359171068,232.5183633922672,232.27279211966692,233.1955584745466,-854442.9759263851,-301623.07764059474,-282007.55312129506,-270812.3799337951,3990.786249999999,858443.1792581849,49.977727885280345,6.0
12/17(일),1,-282.6702862323315,-264.65067410228164,-255.63147421093697,-184865.1257475853,-65269.11785609046,-61043.31105615207,-58552.6970139029,-0.9886741790165866,-0.9987177970205028,-0.9992502337883074,-0.988405962845698,232.6858903662346,232.4604800388428,233.3047744756778,-854627.9459957356,-301688.48920682305,-282068.5484777452,-270870.9157486674,3990.786249999999,858628.1219957357,49.99083558149172,6.0
12/17(일),2,-283.070964639613,-264.70646996864554,-256.16768734174923,-185160.17487317452,-65367.27903768074,-61074.84440652011,-58718.05210696685,-0.9884888728983512,-0.998878644504606,-0.9994322402404194,-0.9890413316471592,232.63764397091003,232.4256113644749,233.28822810068965,-854813.0253208544,-301753.8254953204,-282129.6335861181,-270929.569037767,3990.786249999999,858813.1966817054,49.9932372676296,6.0
12/17(일),3,-283.7061562932609,-265.0376033346128,-256.42949409268897,-185315.5001663986,-65478.61393772066,-61121.03653971139,-58715.84941133122,-0.990278072931382,-0.998702660206704,-0.9993079548564476,-0.9883025593498848,232.530210268204,232.3314243022024,233.190979896108,-854998.0472545224,-301819.14140264335,-282190.6888973408,-270988.22439203825,3990.786249999999,858998.2232545224,49.995090232832666,6.0
12/17(일),4,-283.0655067461368,-265.0807541089036,-256.1717270119688,-185134.31279769752,-65337.87534972947,-61123.829341028446,-58672.60826343532,-0.9892166973221724,-0.9988973428505846,-0.9993996258207828,-0.988805000428126,232.5878190677992,232.34013211882305,233.2057866089388,-855183.0737691231,-301884.5182932311,-282251.71373554104,-271046.84917785093,3990.786249999999,859183.249769123,49.99332861337646,6.0
12/17(일),5,-283.42820537042854,-264.90106598480946,-256.51694314058653,-185506.06707849997,-65472.10716120756,-61114.87168454264,-58919.08722986314,-0.9897022295619164,-0.9989658766842228,-0.9992479827615796,-0.99072118735092,232.7971899589983,232.5663320115751,233.4616238212056,-855368.160484284,-301949.82983818394,-282312.8013072614,-271105.5321197614,3990.786249999999,859368.3318277065,49.99180687820316,6.0
12/17(일),6,-283.7747726224341,-265.5334116706585,-256.7505160904786,-184889.56992268143,-65294.9291456677,-61025.68323211449,-58568.957841625335,-0.9884167828082192,-0.9984978837056988,-0.9991186124927056,-0.9877349524965886,231.8282144135068,231.5809289459063,232.47800800724215,-855553.4364406256,-302015.2364060549,-282373.8239593752,-271164.35151269555,3990.786249999999,859553.5804406255,49.98764828265449,6.0
12/17(일),7,-284.30600768530053,-265.5418304589033,-256.6930871398629,-184724.4152861636,-65321.68042543553,-60951.6425623193,-58451.09188366944,-0.9886236989442604,-0.998102446283433,-0.9987488281211644,-0.9866847260640038,231.51585959009404,231.26229533865163,232.20262264628624,-855738.4466698967,-302080.57894776494,-282434.91058686696,-271222.969399367,3990.786249999999,859738.6274964988,50.00141748711209,6.0
12/17(일),8,-284.767765772598,-265.8233966169761,-256.2140945997027,-184559.049627745,-65335.78606762755,-60905.24362562813,-58318.01926034919,-0.9886326251079354,-0.997858011518737,-0.9982045920450556,-0.9874755067500608,231.22373754417544,230.9420416139071,231.9049253186949,-855923.2315915545,-302145.8935220089,-282495.87300968484,-271281.4404973608,3990.786249999999,859923.3755915544,49.991634849438654,6.0
12/17(일),9,-284.9671556753544,-266.3599175133588,-256.07034028435754,-184584.99355951155,-65405.14761759619,-61057.049894865,-58122.79727543876,-0.988911384252164,-0.997782760826828,-0.9982353122297134,-0.984398300938006,231.22872771395697,230.88785897964485,231.8572733881466,-856108.1815379538,-302211.3652829043,-282556.8967846452,-271339.8995971452,3990.786249999999,860108.3302271946,49.99601765587665,6.0
12/17(일),10,-285.8505617171269,-266.7804039272963,-256.2864409942324,-184692.4886124747,-65516.96018728549,-61056.60262715859,-58118.9260791925,-0.9887945084200186,-0.9979096149433472,-0.9982352768679544,-0.9849844982229076,230.8772657965973,230.51811644735824,231.52501381738327,-856292.7684497873,-302276.80582596635,-282617.9532957624,-271398.0167655585,3990.786249999999,860292.9444497873,49.9968630771572,6.0
12/17(일),11,-285.10671106420864,-266.80781846567504,-255.84889121494095,-184396.47434245207,-65334.37559927919,-61045.63408131188,-58016.46404998133,-0.9886843334594446,-0.9980974509348132,-0.9983993096674488,-0.9854962445182044,230.81843466307453,230.43204083327635,231.4236852648864,-856477.5332248239,-302342.3406837918,-282679.00822077465,-271456.1597577575,3990.786249999999,860477.6772248239,50.00049089641561,6.0
12/17(일),12,-285.7649928916326,-267.4536844215812,-255.95581993811257,-184555.99799379957,-65433.33773912874,-61100.1975428255,-58022.46306696001,-0.9888888821830908,-0.9980941261919924,-0.9981042831999132,-0.986029297438751,230.6167464765949,230.1302782002349,231.2049485830501,-856662.22661328,-302407.8122885152,-282740.1598487496,-271514.239408984,3990.786249999999,860662.3801087488,50.003322035722846,6.0
12/17(일),13,-284.30598245330566,-267.1043251532432,-255.59897100511,-184891.9356504924,-65400.49362557802,-61322.72766858168,-58168.71323167862,-0.9892063924002064,-0.9986560220524426,-0.9988492183504504,-0.9860896495788676,231.607662721101,231.1329220385809,232.12732451244543,-856847.0021273248,-302473.3155867609,-282801.34318827494,-271572.31878978905,3990.786249999999,860847.1461273249,49.9997918613603,6.0
12/17(일),14,-283.25828220849263,-265.7021032251748,-254.76486270505384,-184818.12357141325,-65374.50879819498,-61201.61402445426,-58242.00069196026,-0.9892849691743888,-0.9988651068512816,-0.999033140182554,-0.9874378245296044,232.39318938377227,231.95405051483417,232.96595405483728,-857031.7195744959,-302538.6930166615,-282862.6245340638,-271630.4320514661,3990.786249999999,861031.9181646914,49.98462832765636,6.0
12/17(일),15,-283.8619832748838,-266.7262841764458,-255.42224320046483,-185083.57383120595,-65435.79168610173,-61347.82241142912,-58299.95998270053,-0.9891104439928594,-0.9987989553953922,-0.9989617920036212,-0.9870197447078524,232.1396605335993,231.66268900214712,232.6937281970259,-857216.724069858,-302604.097441408,-282923.86916911934,-271688.73289683065,3990.786249999999,861216.868069858,49.99334197154586,6.0
12/17(일),16,-285.78394374901166,-268.0387002442397,-256.89237422932496,-185148.72879143935,-65477.06309949832,-61290.94897067164,-58380.7175577753,-0.9887952720091818,-0.9987720341758274,-0.9989028816135136,-0.988522687617327,230.87015192982292,230.4521939486268,231.43563609247263,-857401.6292637188,-302669.47669756704,-282985.1522337396,-271746.9757699121,3990.786249999999,861401.7732637188,49.989441651264194,6.0
12/17(일),17,-286.66706696085544,-268.4584234231073,-257.75961156204863,-185166.50069985967,-65540.18486589061,-61249.66439248051,-58376.65141707039,-0.9886758593319288,-0.9988015672383072,-0.9989765189036716,-0.987341129510334,230.3077342442801,229.8803763083618,230.9167056639706,-857586.7789289937,-302734.94787068525,-283046.46345549787,-271805.3430403105,3990.786249999999,861586.9229289937,49.98916446712606,6.0
12/17(일),18,-287.3596690485456,-267.2153233965792,-257.3794083665814,-184917.0355323558,-65659.06830287955,-60953.21691609336,-58304.750678846496,-0.9885488441221892,-0.9985312950079452,-0.9987581815612676,-0.9872052702361984,230.2190393084008,229.8684191511497,230.9657535521812,-857771.6908370607,-302800.412171459,-283107.64209152025,-271863.64401158143,3990.786249999999,861771.8668370607,49.98469083469241,6.0
12/17(일),19,-286.75050383122664,-267.99909036901187,-257.88130728337984,-184806.08954782705,-65426.4107103102,-61071.772020120894,-58307.90835887044,-0.9887527387404148,-0.9984774330346116,-0.9987840232342206,-0.9865258716424142,229.915455351237,229.5493625039672,230.552646728334,-857956.5874182651,-302866.07637730223,-283168.57028525503,-271921.94109775504,3990.786249999999,861956.7563228123,49.98623088851776,6.0
12/17(일),20,-286.4632263939292,-266.8172109438046,-257.6344804641078,-184667.7035092184,-65420.07294372706,-60875.1143586996,-58372.51714727308,-0.9891009175650504,-0.9983400038156672,-0.998780470984899,-0.9874255562072892,230.1272180086926,229.83270552876036,230.85920978408708,-858141.4153069248,-302931.54692120256,-283229.6569148083,-271980.250908414,3990.786249999999,862141.6233069248,49.9835371931509,6.0
12/17(일),21,-286.43335292914287,-267.0386699594264,-258.01949170261366,-184789.9437631379,-65412.03479552521,-60950.60471892628,-58427.304581333534,-0.9893058053422972,-0.998091734752985,-0.9986822600861154,-0.9864003292089693,230.13536250884016,229.8704836146108,230.841870360078,-858326.247245453,-302997.0188994313,-283290.58489431767,-272038.68288920406,3990.786249999999,862326.455245453,49.98636793961486,6.0
12/17(일),22,-286.1080660443467,-267.025256002417,-258.3509706096318,-184686.1298881252,-65320.871401193486,-60919.73730737418,-58445.52003213367,-0.9884750789173696,-0.9978184163626586,-0.9984496136699224,-0.9860136082668304,230.12307151712696,229.85719727794563,230.8135646520288,-858511.0791011084,-303062.42684830923,-283351.5448462028,-272097.1148440964,3990.786249999999,862511.2551011083,49.9902951189908,6.0
12/17(일),23,-286.7722703370113,-266.78356165727786,-259.0598837290729,-184666.3662584368,-65356.10073881673,-60783.84910291846,-58526.41670047263,-0.9877358062830344,-0.9976534664563822,-0.99851058227268,-0.9862897041927132,229.65444398120215,229.48858853518087,230.4272740671683,-858695.8858247182,-303127.76714040415,-283412.5013564098,-272155.6001689098,3990.786249999999,862696.0372282239,49.99693578590301,6.0
12/18(월),0,-285.8237301639716,-266.37674325993805,-258.58235926000776,-185021.87944136583,-65374.19695046032,-60892.850080142365,-58754.83296742251,-0.9919856570306872,-0.998302047770758,-0.9988746405569464,-0.9887543660785828,230.15781809283823,230.00848710105095,230.89562405128,-858880.6131365533,-303193.1781525293,-283473.3114176729,-272214.1382301729,3990.786249999999,862880.796362875,49.99815354343865,0.0
