ts,meter_urn,measurement,value,lstm_flag,if_flag,iqr_flag,score,label
2020-06-29 16:00:00+00:00,H2.Z36,PF,0.3087833333333333,1,1,1,3,위험
2020-06-29 17:00:00+00:00,H2.Z36,PF,0.9536416666666666,0,1,0,1,주의
2020-06-29 18:00:00+00:00,H2.Z36,PF,0.979625,0,1,0,1,주의
2020-06-29 19:00:00+00:00,H2.Z36,PF,0.992875,0,1,0,1,주의
2020-06-29 23:00:00+00:00,H2.Z36,PF,0.9951583333333331,0,1,0,1,주의
2020-06-30 01:00:00+00:00,H2.Z36,PF,0.9929333333333332,0,1,0,1,주의
2020-06-30 02:00:00+00:00,H2.Z36,PF,0.98055,0,1,0,1,주의
2020-06-30 03:00:00+00:00,H2.Z36,PF,0.9759,0,1,0,1,주의
2020-06-30 04:00:00+00:00,H2.Z36,PF,0.9830583333333334,0,1,0,1,주의
2020-06-30 05:00:00+00:00,H2.Z36,PF,0.90255,0,1,1,2,경고
2020-06-30 06:00:00+00:00,H2.Z36,PF,0.3699666666666666,1,1,1,3,위험
2020-06-30 07:00:00+00:00,H2.Z36,PF,-0.6435333333333334,1,1,1,3,위험
2020-06-30 08:00:00+00:00,H2.Z36,PF,-0.0874083333333333,1,1,0,2,경고
2020-06-30 09:00:00+00:00,H2.Z36,PF,0.5272666666666667,1,1,0,2,경고
2020-06-30 10:00:00+00:00,H2.Z36,PF,0.8757750000000001,1,1,0,2,경고
2020-06-30 11:00:00+00:00,H2.Z36,PF,0.8654166666666666,1,1,0,2,경고
2020-06-30 12:00:00+00:00,H2.Z36,PF,0.8782166666666666,1,1,0,2,경고
2020-06-30 13:00:00+00:00,H2.Z36,PF,0.2679666666666666,1,1,0,2,경고
2020-06-30 14:00:00+00:00,H2.Z36,PF,-0.3642666666666666,1,1,1,3,위험
2020-06-30 15:00:00+00:00,H2.Z36,PF,0.39815,1,1,0,2,경고
2020-06-30 16:00:00+00:00,H2.Z36,PF,0.3032333333333333,1,1,1,3,위험
2020-06-30 17:00:00+00:00,H2.Z36,PF,0.90825,0,1,1,2,경고
2020-06-30 18:00:00+00:00,H2.Z36,PF,0.9838166666666666,0,1,0,1,주의
2020-06-30 19:00:00+00:00,H2.Z36,PF,0.9922583333333334,0,1,0,1,주의
2020-06-30 21:00:00+00:00,H2.Z36,PF,0.9962,0,1,0,1,주의
2020-06-30 22:00:00+00:00,H2.Z36,PF,0.995025,0,1,0,1,주의
2020-06-30 23:00:00+00:00,H2.Z36,PF,0.9961583333333334,0,1,0,1,주의
2020-07-01 00:00:00+00:00,H2.Z36,PF,0.9952333333333332,0,1,0,1,주의
2020-07-01 01:00:00+00:00,H2.Z36,PF,0.996075,0,1,0,1,주의
2020-07-01 02:00:00+00:00,H2.Z36,PF,0.9815,0,1,0,1,주의
2020-07-01 03:00:00+00:00,H2.Z36,PF,0.9765083333333332,0,1,0,1,주의
2020-07-01 04:00:00+00:00,H2.Z36,PF,0.9870083333333334,0,1,0,1,주의
2020-07-01 05:00:00+00:00,H2.Z36,PF,0.9133916666666668,0,1,1,2,경고
2020-07-01 06:00:00+00:00,H2.Z36,PF,0.6868333333333333,1,1,0,2,경고
2020-07-01 07:00:00+00:00,H2.Z36,PF,0.7826166666666666,1,1,0,2,경고
2020-07-01 08:00:00+00:00,H2.Z36,PF,-0.0467833333333333,1,1,0,2,경고
2020-07-01 09:00:00+00:00,H2.Z36,PF,-0.2042166666666666,1,1,0,2,경고
2020-07-01 10:00:00+00:00,H2.Z36,PF,-0.26565,1,1,0,2,경고
2020-07-01 11:00:00+00:00,H2.Z36,PF,-0.2717833333333333,1,1,1,3,위험
2020-07-01 12:00:00+00:00,H2.Z36,PF,-0.7949333333333333,1,1,1,3,위험
2020-07-01 13:00:00+00:00,H2.Z36,PF,-0.7439666666666667,1,1,1,3,위험
2020-07-01 14:00:00+00:00,H2.Z36,PF,-0.1127666666666666,1,1,1,3,위험
2020-07-01 15:00:00+00:00,H2.Z36,PF,-0.0678,1,1,1,3,위험
2020-07-01 16:00:00+00:00,H2.Z36,PF,0.658075,1,1,0,2,경고
2020-07-01 17:00:00+00:00,H2.Z36,PF,0.9744416666666668,0,1,0,1,주의
2020-07-01 18:00:00+00:00,H2.Z36,PF,0.9851333333333332,0,1,0,1,주의
2020-07-02 03:00:00+00:00,H2.Z36,PF,0.977625,0,1,0,1,주의
2020-07-02 05:00:00+00:00,H2.Z36,PF,0.923,0,1,1,2,경고
2020-07-02 06:00:00+00:00,H2.Z36,PF,0.7745916666666666,1,1,0,2,경고
2020-07-02 07:00:00+00:00,H2.Z36,PF,0.6203083333333334,1,1,0,2,경고
2020-07-02 08:00:00+00:00,H2.Z36,PF,0.1330333333333333,1,1,0,2,경고
2020-07-02 09:00:00+00:00,H2.Z36,PF,0.0002749999999999,1,1,0,2,경고
2020-07-02 10:00:00+00:00,H2.Z36,PF,-0.8432,1,1,1,3,위험
2020-07-02 11:00:00+00:00,H2.Z36,PF,-0.2409166666666666,1,1,0,2,경고
2020-07-02 12:00:00+00:00,H2.Z36,PF,-0.1767999999999999,1,1,0,2,경고
2020-07-02 13:00:00+00:00,H2.Z36,PF,0.2008916666666667,1,1,0,2,경고
2020-07-02 14:00:00+00:00,H2.Z36,PF,0.1977833333333333,1,1,0,2,경고
2020-07-02 15:00:00+00:00,H2.Z36,PF,0.6922083333333333,0,1,0,1,주의
2020-07-02 16:00:00+00:00,H2.Z36,PF,0.74175,1,1,0,2,경고
2020-07-02 17:00:00+00:00,H2.Z36,PF,0.976475,0,1,0,1,주의
2020-07-02 18:00:00+00:00,H2.Z36,PF,0.987475,0,1,0,1,주의
2020-07-03 05:00:00+00:00,H2.Z36,PF,0.9211416666666667,0,1,1,2,경고
2020-07-03 06:00:00+00:00,H2.Z36,PF,0.5302333333333333,0,1,1,2,경고
2020-07-03 07:00:00+00:00,H2.Z36,PF,-0.5368833333333334,1,1,1,3,위험
2020-07-03 08:00:00+00:00,H2.Z36,PF,-0.6223916666666667,0,1,1,2,경고
2020-07-03 09:00:00+00:00,H2.Z36,PF,-0.3660833333333333,1,1,1,3,위험
2020-07-03 10:00:00+00:00,H2.Z36,PF,0.0836666666666666,1,1,0,2,경고
2020-07-03 11:00:00+00:00,H2.Z36,PF,-0.0539499999999999,1,1,0,2,경고
2020-07-03 12:00:00+00:00,H2.Z36,PF,0.1295333333333333,1,1,0,2,경고
2020-07-03 13:00:00+00:00,H2.Z36,PF,0.5005583333333333,0,1,0,1,주의
2020-07-03 14:00:00+00:00,H2.Z36,PF,0.4980166666666666,1,1,0,2,경고
2020-07-03 15:00:00+00:00,H2.Z36,PF,0.5694916666666666,0,1,0,1,주의
2020-07-03 16:00:00+00:00,H2.Z36,PF,0.5927833333333333,1,1,1,3,위험
2020-07-03 17:00:00+00:00,H2.Z36,PF,0.9599333333333332,0,1,0,1,주의
2020-07-03 18:00:00+00:00,H2.Z36,PF,0.9770833333333332,0,1,0,1,주의
2020-07-03 19:00:00+00:00,H2.Z36,PF,0.9916916666666666,0,1,0,1,주의
2020-07-04 05:00:00+00:00,H2.Z36,PF,0.9518333333333332,0,1,0,1,주의
2020-07-04 06:00:00+00:00,H2.Z36,PF,-0.5890500000000001,1,1,1,3,위험
2020-07-04 07:00:00+00:00,H2.Z36,PF,-0.6071916666666667,1,1,1,3,위험
2020-07-04 08:00:00+00:00,H2.Z36,PF,-0.9522083333333332,0,1,1,2,경고
2020-07-04 09:00:00+00:00,H2.Z36,PF,-0.93215,0,1,1,2,경고
2020-07-04 10:00:00+00:00,H2.Z36,PF,-0.9946916666666666,0,1,1,2,경고
2020-07-04 11:00:00+00:00,H2.Z36,PF,-0.9839916666666666,0,1,1,2,경고
2020-07-04 12:00:00+00:00,H2.Z36,PF,-0.9946333333333331,1,1,1,3,위험
2020-07-04 13:00:00+00:00,H2.Z36,PF,-0.7194583333333333,0,1,1,2,경고
2020-07-04 14:00:00+00:00,H2.Z36,PF,-0.17085,1,1,1,3,위험
2020-07-04 15:00:00+00:00,H2.Z36,PF,0.5719666666666666,0,1,0,1,주의
2020-07-04 16:00:00+00:00,H2.Z36,PF,0.2899583333333334,1,1,1,3,위험
2020-07-04 17:00:00+00:00,H2.Z36,PF,0.9812666666666666,0,1,0,1,주의
2020-07-04 18:00:00+00:00,H2.Z36,PF,0.9906333333333334,0,1,0,1,주의
2020-07-04 19:00:00+00:00,H2.Z36,PF,0.98965,0,1,0,1,주의
2020-07-04 20:00:00+00:00,H2.Z36,PF,0.9905833333333334,0,1,0,1,주의
2020-07-04 21:00:00+00:00,H2.Z36,PF,0.9919583333333332,0,1,0,1,주의
2020-07-04 22:00:00+00:00,H2.Z36,PF,0.9903666666666666,0,1,0,1,주의
2020-07-04 23:00:00+00:00,H2.Z36,PF,0.9890833333333332,0,1,0,1,주의
2020-07-05 00:00:00+00:00,H2.Z36,PF,0.9901,0,1,0,1,주의
2020-07-05 01:00:00+00:00,H2.Z36,PF,0.9902083333333334,0,1,0,1,주의
2020-07-05 02:00:00+00:00,H2.Z36,PF,0.9897666666666668,0,1,0,1,주의
2020-07-05 03:00:00+00:00,H2.Z36,PF,0.9919166666666668,0,1,0,1,주의
2020-07-05 04:00:00+00:00,H2.Z36,PF,0.9862,0,1,0,1,주의
2020-07-05 05:00:00+00:00,H2.Z36,PF,0.9881416666666668,0,1,0,1,주의
2020-07-05 06:00:00+00:00,H2.Z36,PF,0.97605,0,1,0,1,주의
2020-07-05 07:00:00+00:00,H2.Z36,PF,0.9671083333333332,0,1,0,1,주의
2020-07-05 08:00:00+00:00,H2.Z36,PF,0.6757333333333333,1,1,0,2,경고
2020-07-05 09:00:00+00:00,H2.Z36,PF,0.3120833333333334,1,1,0,2,경고
2020-07-05 10:00:00+00:00,H2.Z36,PF,-0.1046833333333333,1,1,0,2,경고
2020-07-05 11:00:00+00:00,H2.Z36,PF,-0.9515166666666668,1,1,1,3,위험
2020-07-05 12:00:00+00:00,H2.Z36,PF,-0.8813583333333334,0,1,1,2,경고
2020-07-05 13:00:00+00:00,H2.Z36,PF,-0.80025,0,1,1,2,경고
2020-07-05 14:00:00+00:00,H2.Z36,PF,-0.7794583333333333,0,1,1,2,경고
2020-07-05 15:00:00+00:00,H2.Z36,PF,-0.46485,1,1,1,3,위험
2020-07-05 16:00:00+00:00,H2.Z36,PF,0.122025,0,1,1,2,경고
2020-07-05 17:00:00+00:00,H2.Z36,PF,0.951125,1,1,0,2,경고
2020-07-05 18:00:00+00:00,H2.Z36,PF,0.9898583333333334,0,1,0,1,주의
2020-07-05 19:00:00+00:00,H2.Z36,PF,0.9898666666666668,0,1,0,1,주의
2020-07-05 20:00:00+00:00,H2.Z36,PF,0.988475,0,1,0,1,주의
2020-07-05 21:00:00+00:00,H2.Z36,PF,0.9893,0,1,0,1,주의
2020-07-05 22:00:00+00:00,H2.Z36,PF,0.9945166666666666,0,1,0,1,주의
2020-07-05 23:00:00+00:00,H2.Z36,PF,0.9862555555555556,0,1,0,1,주의
2020-07-06 00:00:00+00:00,H2.Z36,PF,0.9867777777777778,0,1,0,1,주의
2020-07-06 01:00:00+00:00,H2.Z36,PF,0.9853583333333332,0,1,0,1,주의
2020-07-06 02:00:00+00:00,H2.Z36,PF,0.9664666666666668,0,1,1,2,경고
2020-07-06 03:00:00+00:00,H2.Z36,PF,0.9596583333333332,0,1,1,2,경고
2020-07-06 04:00:00+00:00,H2.Z36,PF,0.9682916666666668,0,1,0,1,주의
2020-07-06 05:00:00+00:00,H2.Z36,PF,0.8934833333333334,0,1,1,2,경고
2020-07-06 06:00:00+00:00,H2.Z36,PF,0.6976166666666667,1,1,0,2,경고
2020-07-06 07:00:00+00:00,H2.Z36,PF,0.52375,0,1,0,1,주의
2020-07-06 08:00:00+00:00,H2.Z36,PF,0.0074833333333333,1,1,0,2,경고
2020-07-06 09:00:00+00:00,H2.Z36,PF,-0.3097833333333333,1,1,1,3,위험
2020-07-06 10:00:00+00:00,H2.Z36,PF,-0.1480666666666666,1,1,0,2,경고
2020-07-06 11:00:00+00:00,H2.Z36,PF,0.8446416666666666,1,1,0,2,경고
2020-07-06 12:00:00+00:00,H2.Z36,PF,0.7736250000000001,0,1,0,1,주의
2020-07-06 13:00:00+00:00,H2.Z36,PF,0.0758333333333333,1,1,0,2,경고
2020-07-06 14:00:00+00:00,H2.Z36,PF,0.8424833333333334,1,1,0,2,경고
2020-07-06 15:00:00+00:00,H2.Z36,PF,0.9056,0,1,0,1,주의
2020-07-06 16:00:00+00:00,H2.Z36,PF,0.9521916666666668,0,1,0,1,주의
2020-07-06 17:00:00+00:00,H2.Z36,PF,0.9674,0,1,0,1,주의
2020-07-06 18:00:00+00:00,H2.Z36,PF,0.9860083333333332,0,1,0,1,주의
2020-07-07 05:00:00+00:00,H2.Z36,PF,0.9162333333333332,0,1,1,2,경고
2020-07-07 06:00:00+00:00,H2.Z36,PF,0.6753083333333333,0,1,0,1,주의
2020-07-07 07:00:00+00:00,H2.Z36,PF,-0.14645,1,1,1,3,위험
2020-07-07 08:00:00+00:00,H2.Z36,PF,-0.6576333333333333,0,1,1,2,경고
2020-07-07 09:00:00+00:00,H2.Z36,PF,-0.4595333333333333,1,1,1,3,위험
2020-07-07 10:00:00+00:00,H2.Z36,PF,-0.6358666666666667,1,1,1,3,위험
2020-07-07 11:00:00+00:00,H2.Z36,PF,0.5362666666666667,1,1,0,2,경고
2020-07-07 12:00:00+00:00,H2.Z36,PF,-0.4012,1,1,1,3,위험
2020-07-07 13:00:00+00:00,H2.Z36,PF,-0.1557,1,1,1,3,위험
2020-07-07 14:00:00+00:00,H2.Z36,PF,-0.31425,0,1,1,2,경고
2020-07-07 15:00:00+00:00,H2.Z36,PF,0.1797833333333333,0,1,1,2,경고
2020-07-07 16:00:00+00:00,H2.Z36,PF,0.8984166666666666,0,1,0,1,주의
2020-07-07 17:00:00+00:00,H2.Z36,PF,0.9828,0,1,0,1,주의
2020-07-07 18:00:00+00:00,H2.Z36,PF,0.9842916666666668,0,1,0,1,주의
2020-07-08 03:00:00+00:00,H2.Z36,PF,0.9765083333333332,0,1,0,1,주의
2020-07-08 05:00:00+00:00,H2.Z36,PF,0.9699083333333332,0,1,0,1,주의
2020-07-08 06:00:00+00:00,H2.Z36,PF,0.96705,0,1,0,1,주의
2020-07-08 07:00:00+00:00,H2.Z36,PF,0.9707083333333332,0,1,0,1,주의
2020-07-08 08:00:00+00:00,H2.Z36,PF,0.9598333333333332,0,1,0,1,주의
2020-07-08 09:00:00+00:00,H2.Z36,PF,0.9493083333333332,0,1,0,1,주의
2020-07-08 10:00:00+00:00,H2.Z36,PF,0.923825,0,1,0,1,주의
2020-07-08 11:00:00+00:00,H2.Z36,PF,0.9239916666666668,0,1,0,1,주의
2020-07-08 12:00:00+00:00,H2.Z36,PF,0.950775,0,1,0,1,주의
2020-07-08 13:00:00+00:00,H2.Z36,PF,0.95385,0,1,0,1,주의
2020-07-09 08:00:00+00:00,H2.Z36,PF,0.7258583333333333,0,1,0,1,주의
2020-07-09 09:00:00+00:00,H2.Z36,PF,0.3975333333333333,1,1,0,2,경고
2020-07-09 10:00:00+00:00,H2.Z36,PF,0.1857166666666666,0,1,0,1,주의
2020-07-09 11:00:00+00:00,H2.Z36,PF,0.0689999999999999,0,1,0,1,주의
2020-07-09 12:00:00+00:00,H2.Z36,PF,-0.1077,1,1,0,2,경고
2020-07-09 13:00:00+00:00,H2.Z36,PF,-0.0745,1,1,0,2,경고
2020-07-09 14:00:00+00:00,H2.Z36,PF,0.2573333333333333,1,1,0,2,경고
2020-07-09 15:00:00+00:00,H2.Z36,PF,0.21305,1,1,1,3,위험
2020-07-09 16:00:00+00:00,H2.Z36,PF,0.7921583333333333,0,1,0,1,주의
2020-07-09 17:00:00+00:00,H2.Z36,PF,0.951,0,1,0,1,주의
2020-07-09 18:00:00+00:00,H2.Z36,PF,0.9703166666666668,0,1,0,1,주의
2020-07-09 19:00:00+00:00,H2.Z36,PF,0.992975,0,1,0,1,주의
2020-07-10 05:00:00+00:00,H2.Z36,PF,0.93345,0,1,0,1,주의
2020-07-10 06:00:00+00:00,H2.Z36,PF,0.8368833333333333,1,1,0,2,경고
2020-07-10 07:00:00+00:00,H2.Z36,PF,0.868225,0,1,0,1,주의
2020-07-10 08:00:00+00:00,H2.Z36,PF,0.7393083333333333,1,1,0,2,경고
2020-07-10 09:00:00+00:00,H2.Z36,PF,0.8521666666666667,0,1,0,1,주의
2020-07-10 10:00:00+00:00,H2.Z36,PF,0.7929499999999999,1,1,0,2,경고
2020-07-10 11:00:00+00:00,H2.Z36,PF,0.0147583333333333,1,1,0,2,경고
2020-07-10 12:00:00+00:00,H2.Z36,PF,0.5853,1,1,0,2,경고
2020-07-10 13:00:00+00:00,H2.Z36,PF,0.8376833333333333,0,1,0,1,주의
2020-07-10 14:00:00+00:00,H2.Z36,PF,0.9402,0,1,0,1,주의
2020-07-10 15:00:00+00:00,H2.Z36,PF,0.9621666666666666,0,1,0,1,주의
2020-07-10 16:00:00+00:00,H2.Z36,PF,0.9495916666666666,0,1,0,1,주의
2020-07-11 05:00:00+00:00,H2.Z36,PF,0.8666833333333333,0,1,1,2,경고
2020-07-11 06:00:00+00:00,H2.Z36,PF,-0.5729833333333333,1,1,1,3,위험
2020-07-11 07:00:00+00:00,H2.Z36,PF,-0.9932916666666666,0,1,1,2,경고
2020-07-11 08:00:00+00:00,H2.Z36,PF,-0.5364749999999999,1,1,1,3,위험
2020-07-11 09:00:00+00:00,H2.Z36,PF,-0.6537000000000001,1,1,1,3,위험
2020-07-11 10:00:00+00:00,H2.Z36,PF,-0.7837416666666666,1,1,1,3,위험
2020-07-11 11:00:00+00:00,H2.Z36,PF,-0.9772333333333332,1,1,1,3,위험
2020-07-11 12:00:00+00:00,H2.Z36,PF,-0.9158333333333334,0,1,1,2,경고
2020-07-11 13:00:00+00:00,H2.Z36,PF,-0.9464333333333332,1,1,1,3,위험
2020-07-11 14:00:00+00:00,H2.Z36,PF,0.0878333333333333,1,1,0,2,경고
2020-07-11 15:00:00+00:00,H2.Z36,PF,-0.2304166666666666,1,1,1,3,위험
2020-07-11 16:00:00+00:00,H2.Z36,PF,0.6299166666666667,1,1,0,2,경고
2020-07-11 17:00:00+00:00,H2.Z36,PF,0.9365333333333332,0,1,0,1,주의
2020-07-11 18:00:00+00:00,H2.Z36,PF,0.9893166666666668,0,1,0,1,주의
2020-07-11 19:00:00+00:00,H2.Z36,PF,0.9881833333333332,0,1,0,1,주의
2020-07-11 20:00:00+00:00,H2.Z36,PF,0.99095,0,1,0,1,주의
2020-07-11 21:00:00+00:00,H2.Z36,PF,0.9921333333333332,0,1,0,1,주의
2020-07-11 22:00:00+00:00,H2.Z36,PF,0.9902833333333334,0,1,0,1,주의
2020-07-11 23:00:00+00:00,H2.Z36,PF,0.9898,0,1,0,1,주의
2020-07-12 00:00:00+00:00,H2.Z36,PF,0.988975,0,1,0,1,주의
2020-07-12 01:00:00+00:00,H2.Z36,PF,0.9888333333333332,0,1,0,1,주의
2020-07-12 02:00:00+00:00,H2.Z36,PF,0.9884083333333332,0,1,0,1,주의
2020-07-12 03:00:00+00:00,H2.Z36,PF,0.99015,0,1,0,1,주의
2020-07-12 04:00:00+00:00,H2.Z36,PF,0.9881833333333332,0,1,0,1,주의
2020-07-12 05:00:00+00:00,H2.Z36,PF,0.8342666666666666,0,1,1,2,경고
2020-07-12 06:00:00+00:00,H2.Z36,PF,-0.6326333333333333,1,1,1,3,위험
2020-07-12 07:00:00+00:00,H2.Z36,PF,-0.9812083333333332,0,1,1,2,경고
2020-07-12 08:00:00+00:00,H2.Z36,PF,-0.9944833333333332,0,1,1,2,경고
2020-07-12 09:00:00+00:00,H2.Z36,PF,-0.9957916666666669,1,1,1,3,위험
2020-07-12 10:00:00+00:00,H2.Z36,PF,-0.90955,0,1,1,2,경고
2020-07-12 11:00:00+00:00,H2.Z36,PF,-0.4578166666666667,1,1,1,3,위험
2020-07-12 12:00:00+00:00,H2.Z36,PF,-0.5951000000000001,1,1,1,3,위험
2020-07-12 13:00:00+00:00,H2.Z36,PF,-0.3385583333333333,1,1,1,3,위험
2020-07-12 14:00:00+00:00,H2.Z36,PF,-0.0202999999999999,1,1,1,3,위험
2020-07-12 15:00:00+00:00,H2.Z36,PF,-0.961275,1,1,1,3,위험
2020-07-12 16:00:00+00:00,H2.Z36,PF,-0.5212416666666667,1,1,1,3,위험
2020-07-12 17:00:00+00:00,H2.Z36,PF,0.8057583333333334,1,1,1,3,위험
2020-07-12 18:00:00+00:00,H2.Z36,PF,0.9827666666666668,0,1,0,1,주의
2020-07-12 19:00:00+00:00,H2.Z36,PF,0.990725,0,1,0,1,주의
2020-07-12 20:00:00+00:00,H2.Z36,PF,0.9893138888888888,0,1,0,1,주의
2020-07-12 21:00:00+00:00,H2.Z36,PF,0.9908611111111112,0,1,0,1,주의
2020-07-12 22:00:00+00:00,H2.Z36,PF,0.9932,0,1,0,1,주의
2020-07-12 23:00:00+00:00,H2.Z36,PF,0.9862916666666668,0,1,0,1,주의
2020-07-13 00:00:00+00:00,H2.Z36,PF,0.9865083333333332,0,1,0,1,주의
2020-07-13 01:00:00+00:00,H2.Z36,PF,0.9873166666666666,0,1,0,1,주의
2020-07-13 02:00:00+00:00,H2.Z36,PF,0.9704916666666666,0,1,1,2,경고
2020-07-13 03:00:00+00:00,H2.Z36,PF,0.9695416666666666,0,1,0,1,주의
2020-07-13 04:00:00+00:00,H2.Z36,PF,0.964025,0,1,1,2,경고
2020-07-13 05:00:00+00:00,H2.Z36,PF,0.9253583333333334,0,1,1,2,경고
2020-07-13 06:00:00+00:00,H2.Z36,PF,0.6096,1,1,0,2,경고
2020-07-13 07:00:00+00:00,H2.Z36,PF,0.3157333333333333,1,1,0,2,경고
2020-07-13 08:00:00+00:00,H2.Z36,PF,-0.6500833333333333,0,1,1,2,경고
2020-07-13 09:00:00+00:00,H2.Z36,PF,-0.8235166666666667,0,1,1,2,경고
2020-07-13 10:00:00+00:00,H2.Z36,PF,-0.7974,0,1,1,2,경고
2020-07-13 11:00:00+00:00,H2.Z36,PF,-0.8430916666666667,0,1,1,2,경고
2020-07-13 12:00:00+00:00,H2.Z36,PF,-0.2526666666666666,1,1,0,2,경고
2020-07-13 13:00:00+00:00,H2.Z36,PF,-0.4288666666666667,1,1,1,3,위험
2020-07-13 14:00:00+00:00,H2.Z36,PF,-0.4712416666666666,0,1,1,2,경고
2020-07-13 15:00:00+00:00,H2.Z36,PF,0.1523166666666666,1,1,1,3,위험
2020-07-13 16:00:00+00:00,H2.Z36,PF,0.7743666666666666,0,1,0,1,주의
2020-07-13 17:00:00+00:00,H2.Z36,PF,0.9495583333333334,0,1,0,1,주의
2020-07-13 18:00:00+00:00,H2.Z36,PF,0.97545,0,1,0,1,주의
2020-07-13 19:00:00+00:00,H2.Z36,PF,0.994725,0,1,0,1,주의
2020-07-13 20:00:00+00:00,H2.Z36,PF,0.993525,0,1,0,1,주의
2020-07-13 21:00:00+00:00,H2.Z36,PF,0.9948416666666666,0,1,0,1,주의
2020-07-13 22:00:00+00:00,H2.Z36,PF,0.992975,0,1,0,1,주의
2020-07-13 23:00:00+00:00,H2.Z36,PF,0.9931916666666668,0,1,0,1,주의
2020-07-14 00:00:00+00:00,H2.Z36,PF,0.9933916666666666,0,1,0,1,주의
2020-07-14 01:00:00+00:00,H2.Z36,PF,0.9945833333333332,0,1,0,1,주의
2020-07-14 02:00:00+00:00,H2.Z36,PF,0.9800083333333334,0,1,0,1,주의
2020-07-14 03:00:00+00:00,H2.Z36,PF,0.9753583333333332,0,1,0,1,주의
2020-07-14 04:00:00+00:00,H2.Z36,PF,0.9845583333333334,0,1,0,1,주의
2020-07-14 05:00:00+00:00,H2.Z36,PF,0.9229416666666668,0,1,1,2,경고
2020-07-14 06:00:00+00:00,H2.Z36,PF,0.6986583333333333,1,1,0,2,경고
2020-07-14 07:00:00+00:00,H2.Z36,PF,0.3233833333333333,1,1,0,2,경고
2020-07-14 08:00:00+00:00,H2.Z36,PF,-0.3796166666666666,0,1,1,2,경고
2020-07-14 09:00:00+00:00,H2.Z36,PF,-0.5031333333333333,1,1,1,3,위험
2020-07-14 10:00:00+00:00,H2.Z36,PF,-0.64,1,1,1,3,위험
2020-07-14 11:00:00+00:00,H2.Z36,PF,-0.5588166666666667,0,1,1,2,경고
2020-07-14 12:00:00+00:00,H2.Z36,PF,0.2948333333333333,1,1,0,2,경고
2020-07-14 13:00:00+00:00,H2.Z36,PF,0.8014583333333333,0,1,0,1,주의
2020-07-14 14:00:00+00:00,H2.Z36,PF,0.8140916666666667,1,1,0,2,경고
2020-07-14 15:00:00+00:00,H2.Z36,PF,0.9562,0,1,0,1,주의
2020-07-14 16:00:00+00:00,H2.Z36,PF,0.9632666666666666,0,1,0,1,주의
2020-07-14 17:00:00+00:00,H2.Z36,PF,0.9791166666666666,0,1,0,1,주의
2020-07-14 18:00:00+00:00,H2.Z36,PF,0.9805083333333332,0,1,0,1,주의
2020-07-15 06:00:00+00:00,H2.Z36,PF,0.945125,0,1,0,1,주의
2020-07-15 07:00:00+00:00,H2.Z36,PF,0.6626,1,1,0,2,경고
2020-07-15 08:00:00+00:00,H2.Z36,PF,0.5296833333333333,1,1,0,2,경고
2020-07-15 09:00:00+00:00,H2.Z36,PF,0.905375,0,1,0,1,주의
2020-07-15 10:00:00+00:00,H2.Z36,PF,0.953625,1,1,0,2,경고
2020-07-15 11:00:00+00:00,H2.Z36,PF,0.2799666666666667,1,1,0,2,경고
2020-07-15 12:00:00+00:00,H2.Z36,PF,-0.661675,1,1,1,3,위험
2020-07-15 13:00:00+00:00,H2.Z36,PF,0.0336666666666666,1,1,0,2,경고
2020-07-15 14:00:00+00:00,H2.Z36,PF,0.3061333333333333,1,1,0,2,경고
2020-07-15 15:00:00+00:00,H2.Z36,PF,0.8487916666666667,0,1,0,1,주의
2020-07-15 16:00:00+00:00,H2.Z36,PF,0.6800666666666667,1,1,0,2,경고
2020-07-15 17:00:00+00:00,H2.Z36,PF,0.9414666666666668,0,1,0,1,주의
2020-07-15 18:00:00+00:00,H2.Z36,PF,0.9846833333333332,0,1,0,1,주의
2020-07-15 19:00:00+00:00,H2.Z36,PF,0.9919,0,1,0,1,주의
2020-07-16 07:00:00+00:00,H2.Z36,PF,0.9781583333333332,0,1,0,1,주의
2020-07-16 10:00:00+00:00,H2.Z36,PF,0.9561333333333332,0,1,0,1,주의
2020-07-16 13:00:00+00:00,H2.Z36,PF,0.8566166666666667,0,1,0,1,주의
2020-07-17 07:00:00+00:00,H2.Z36,PF,0.751975,0,1,0,1,주의
2020-07-17 08:00:00+00:00,H2.Z36,PF,-0.0808333333333333,1,1,0,2,경고
2020-07-17 09:00:00+00:00,H2.Z36,PF,-0.8035916666666666,0,1,1,2,경고
2020-07-17 10:00:00+00:00,H2.Z36,PF,-0.6276833333333334,1,1,1,3,위험
2020-07-17 11:00:00+00:00,H2.Z36,PF,-0.7398166666666667,0,1,1,2,경고
2020-07-17 12:00:00+00:00,H2.Z36,PF,-0.4708,0,1,1,2,경고
2020-07-17 13:00:00+00:00,H2.Z36,PF,0.1855083333333333,1,1,0,2,경고
2020-07-17 14:00:00+00:00,H2.Z36,PF,0.6678499999999999,1,1,0,2,경고
2020-07-17 15:00:00+00:00,H2.Z36,PF,0.9307833333333334,0,1,0,1,주의
2020-07-17 16:00:00+00:00,H2.Z36,PF,0.942925,0,1,0,1,주의
2020-07-17 17:00:00+00:00,H2.Z36,PF,0.97215,0,1,0,1,주의
2020-07-17 18:00:00+00:00,H2.Z36,PF,0.9816333333333332,0,1,0,1,주의
2020-07-18 05:00:00+00:00,H2.Z36,PF,0.890525,0,1,1,2,경고
