ts_local,value,meter,measurement,description
2018-01-01 08:00:00,571342144.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 09:00:00,571388288.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 10:00:00,571433280.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 11:00:00,571478208.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 12:00:00,571523392.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 13:00:00,571568256.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 14:00:00,571613248.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 15:00:00,571658432.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 16:00:00,571703424.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 17:00:00,571748800.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 18:00:00,571795520.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 19:00:00,571842618.6666666,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 20:00:00,571889728.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 21:00:00,571937600.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 22:00:00,571984448.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-01-01 23:00:00,572031296.0,H1.Z17,W_in,W_in 통계적이상 최악: max=591144922
2018-03-02 00:00:00,1196.48,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 01:00:00,1198.29,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 02:00:00,1200.08,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 03:00:00,1201.84,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 04:00:00,1203.56,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 05:00:00,1205.25,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 06:00:00,1206.93,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 07:00:00,1208.63,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 08:00:00,1210.36,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 09:00:00,1211.45,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 10:00:00,-161.18000000000006,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 11:00:00,-161.20000000000005,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 12:00:00,-152.57000000000016,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 13:00:00,-151.67000000000007,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 14:00:00,-150.09000000000017,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 15:00:00,-148.5,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 16:00:00,-146.92000000000007,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 17:00:00,-145.34000000000017,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 18:00:00,-143.76,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 19:00:00,-142.18000000000006,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 20:00:00,-141.3800000000001,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 21:00:00,-141.32000000000016,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 22:00:00,-141.26,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-03-02 23:00:00,-141.20000000000005,H1.Z19,W,W 물리적이상 최악: min=-161.2
2018-01-03 07:00:00,1627.76,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 08:00:00,1628.49,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 09:00:00,1629.22,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 10:00:00,1631.27,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 11:00:00,1633.32,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 12:00:00,1636.69,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 13:00:00,1639.87,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 14:00:00,1642.14,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 15:00:00,1643.95,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 16:00:00,1645.11,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 17:00:00,1646.83,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 18:00:00,1648.35,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 19:00:00,1648.84,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 20:00:00,1648.93,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 21:00:00,1648.93,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 22:00:00,1648.93,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2018-01-03 23:00:00,1648.93,H2.T.Z30,WQ_in,WQ_in 통계적이상 최악: max=2288
2022-03-22 16:00:00,-1249.6389395024823,H2.ZE65,W3,W3 물리적이상 최악: min=-3081.3
2022-03-22 17:00:00,-1253.684130678953,H2.ZE65,W3,W3 물리적이상 최악: min=-3081.3
2022-03-22 18:00:00,-1257.681905565831,H2.ZE65,W3,W3 물리적이상 최악: min=-3081.3
2022-03-22 19:00:00,-1261.7602757581385,H2.ZE65,W3,W3 물리적이상 최악: min=-3081.3
2022-03-22 20:00:00,-1265.8040828848352,H2.ZE65,W3,W3 물리적이상 최악: min=-3081.3
2022-03-22 21:00:00,-1269.7888980108858,H2.ZE65,W3,W3 물리적이상 최악: min=-3081.3
2022-03-22 22:00:00,-1273.7925263591,H2.ZE65,W3,W3 물리적이상 최악: min=-3081.3
2022-03-22 23:00:00,-1277.8656074889077,H2.ZE65,W3,W3 물리적이상 최악: min=-3081.3
2022-11-23 17:00:00,10336.4004375,V.ZE84,W3,W3 통계적이상 최악: max=10358
2022-11-23 18:00:00,10336.309619791668,V.ZE84,W3,W3 통계적이상 최악: max=10358
2022-11-23 19:00:00,10336.2183125,V.ZE84,W3,W3 통계적이상 최악: max=10358
2022-11-23 20:00:00,10336.1273125,V.ZE84,W3,W3 통계적이상 최악: max=10358
2022-11-23 21:00:00,10336.03595,V.ZE84,W3,W3 통계적이상 최악: max=10358
2022-11-23 22:00:00,10335.943885416667,V.ZE84,W3,W3 통계적이상 최악: max=10358
2022-11-23 23:00:00,10335.85173125,V.ZE84,W3,W3 통계적이상 최악: max=10358
2022-03-18 16:00:00,-0.27485811360677,H2.ZE74,W2,W2 물리적이상 최악: min=-1.90
2022-03-18 17:00:00,-0.3288653971354183,H2.ZE74,W2,W2 물리적이상 최악: min=-1.90
2022-03-18 18:00:00,-0.38419716389974,H2.ZE74,W2,W2 물리적이상 최악: min=-1.90
2022-03-18 19:00:00,-0.43949724121094,H2.ZE74,W2,W2 물리적이상 최악: min=-1.90
2022-03-18 20:00:00,-0.4939673828124999,H2.ZE74,W2,W2 물리적이상 최악: min=-1.90
2022-03-18 21:00:00,-0.549820141601562,H2.ZE74,W2,W2 물리적이상 최악: min=-1.90
2022-03-18 22:00:00,-0.60694953613281,H2.ZE74,W2,W2 물리적이상 최악: min=-1.90
2022-03-18 23:00:00,-0.661027343750002,H2.ZE74,W2,W2 물리적이상 최악: min=-1.90
2018-01-30 00:00:00,1266.9538333333333,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 01:00:00,1007.747,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 02:00:00,-172.1911666666667,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 03:00:00,1183.6855,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 04:00:00,203.43983333333335,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 05:00:00,-253.75250000000003,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 06:00:00,-131.2094999999999,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 07:00:00,12676.746666666668,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 08:00:00,11374.540166666668,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 09:00:00,12895.324333333332,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 10:00:00,13085.798833333334,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 11:00:00,13390.122166666666,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 12:00:00,17575.6915,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 13:00:00,17548.988333333335,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 14:00:00,16091.601333333332,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 15:00:00,15029.440666666667,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 16:00:00,14772.059666666666,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 17:00:00,12794.550333333334,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 18:00:00,12329.461333333336,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 19:00:00,1473.400666666667,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 20:00:00,673.2988333333334,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 21:00:00,1027.453,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 22:00:00,437.7121666666666,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2018-01-30 23:00:00,180.13716666666676,H2.T.Z34,Q,Q 물리적이상 최악: min=-24509VAR
2019-08-27 00:00:00,21739.05289644044,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 01:00:00,18270.41617692795,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 02:00:00,17340.561671274623,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 03:00:00,16571.378350650302,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 04:00:00,17363.114182307283,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 05:00:00,17406.497249855533,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 06:00:00,7508.773373274575,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 07:00:00,9068.772271374684,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 08:00:00,19971.226109915573,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 09:00:00,26942.9048578388,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 10:00:00,28065.529988099755,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 11:00:00,34349.64815039519,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 12:00:00,37817.910911200815,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 13:00:00,40907.259542077656,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 14:00:00,39627.32754283017,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 15:00:00,45482.54986346906,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 16:00:00,34506.509150787344,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 17:00:00,37572.75577690468,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 18:00:00,39273.065476872165,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 19:00:00,33619.36233748927,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 20:00:00,31363.68937994311,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 21:00:00,23204.373623620293,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 22:00:00,22043.925646881828,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2019-08-27 23:00:00,22129.40075498855,H2.T.Z33,Q,Q 통계적이상 최악: max=87165VAR
2018-01-22 00:00:00,-3405.1666666666665,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 01:00:00,-3515.5,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 02:00:00,-3523.1666666666665,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 03:00:00,-3420.1666666666665,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 04:00:00,-3450.1666666666665,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 05:00:00,-3517.0,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 06:00:00,-3760.5,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 07:00:00,-3469.1666666666665,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 08:00:00,-3495.25,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 09:00:00,-3581.083333333333,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 10:00:00,-790.5,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 11:00:00,553.25,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 12:00:00,1062.8333333333333,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 13:00:00,1421.5,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 14:00:00,975.9166666666666,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 15:00:00,813.0,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 16:00:00,-856.1666666666666,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 17:00:00,-2469.5,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 18:00:00,-2991.5,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 19:00:00,-3279.333333333333,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 20:00:00,-3316.583333333333,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 21:00:00,-3230.333333333333,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 22:00:00,-3255.857142857143,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2018-01-22 23:00:00,-3281.333333333333,H1.K15,Tdiff,Tdiff 물리적이상 최악(냉각): min=-18963mK
2023-09-21 00:00:00,2811.333333333333,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 01:00:00,389.9166666666667,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 02:00:00,799.0833333333334,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 03:00:00,560.1666666666666,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 04:00:00,988.5833333333334,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 05:00:00,5763.25,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 06:00:00,22265.666666666668,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 07:00:00,8620.25,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 08:00:00,2950.0,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 09:00:00,1243.4166666666667,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 10:00:00,759.1666666666666,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 11:00:00,-165.83333333333334,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 12:00:00,-237.33333333333331,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 13:00:00,-273.0,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 14:00:00,-288.5833333333333,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 15:00:00,-319.6666666666667,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 16:00:00,-333.25,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 17:00:00,-337.0833333333333,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 18:00:00,-341.1666666666667,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 19:00:00,-341.25,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 20:00:00,2934.75,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 21:00:00,1849.6666666666667,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 22:00:00,155.25,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2023-09-21 23:00:00,69.75,H1.W11,Tdiff,Tdiff 통계적이상 최악(난방): max=38713mK
2018-02-23 00:00:00,10.341666666666669,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 01:00:00,11.525,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 02:00:00,11.033333333333331,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 03:00:00,11.083333333333334,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 04:00:00,11.758333333333333,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 05:00:00,10.375,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 06:00:00,12.24205137343056,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 07:00:00,13.041666666666666,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 08:00:00,13.041666666666666,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 09:00:00,13.041666666666666,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 10:00:00,12.5,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 11:00:00,-151.80833333333334,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 12:00:00,-43.61666666666667,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 13:00:00,12.983333333333333,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 14:00:00,13.133333333333333,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 15:00:00,12.9,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 16:00:00,12.966666666666669,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 17:00:00,13.0,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 18:00:00,13.333333333333334,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 19:00:00,13.0,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 20:00:00,13.183333333333334,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 21:00:00,13.0,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 22:00:00,12.716666666666669,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2018-02-23 23:00:00,10.716666666666669,H1.K15,Trl,Trl 물리적이상 최악: min=-151.8°C
2023-08-01 00:00:00,40.0,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 01:00:00,39.75,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 02:00:00,39.0,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 03:00:00,38.43333333333333,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 04:00:00,38.0,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 05:00:00,37.04166666666666,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 06:00:00,37.43888888888889,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 07:00:00,55.81111111111111,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 08:00:00,54.641666666666666,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 09:00:00,51.575,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 10:00:00,48.86666666666667,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 11:00:00,48.0,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 12:00:00,47.10833333333333,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 13:00:00,45.73333333333333,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 14:00:00,44.94166666666667,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 15:00:00,40.775,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 16:00:00,37.85833333333333,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 17:00:00,36.91666666666666,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 18:00:00,35.833333333333336,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 19:00:00,34.85,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 20:00:00,33.93333333333333,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 21:00:00,47.03333333333333,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 22:00:00,61.74166666666667,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2023-08-01 23:00:00,58.86666666666667,H1.W11,Trl,Trl 통계적이상 최악: max=63.2°C
2018-02-23 00:00:00,10.308333333333334,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 01:00:00,10.258333333333333,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 02:00:00,9.966666666666669,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 03:00:00,10.258333333333333,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 04:00:00,9.991666666666667,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 05:00:00,10.266666666666667,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 06:00:00,9.325087004304423,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 07:00:00,9.708333333333334,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 08:00:00,9.7,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 09:00:00,9.680555555555555,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 10:00:00,19.41111111111111,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 11:00:00,-43.75833333333333,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 12:00:00,-34.891666666666666,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 13:00:00,22.0,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 14:00:00,22.0,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 15:00:00,22.0,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 16:00:00,22.0,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 17:00:00,22.0,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 18:00:00,22.0,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 19:00:00,22.0,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 20:00:00,22.0,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 21:00:00,21.216666666666665,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 22:00:00,21.0,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2018-02-23 23:00:00,22.025,H1.K15,Tvl,Tvl 물리적이상 최악: min=-43.8°C
2023-08-01 00:00:00,40.0,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 01:00:00,39.24166666666667,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 02:00:00,38.93333333333333,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 03:00:00,38.0,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 04:00:00,37.41666666666666,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 05:00:00,36.98333333333333,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 06:00:00,37.73333333333333,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 07:00:00,58.68333333333333,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 08:00:00,59.202777777777776,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 09:00:00,52.297222222222224,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 10:00:00,49.141666666666666,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 11:00:00,47.85,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 12:00:00,46.94166666666667,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 13:00:00,45.641666666666666,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 14:00:00,44.44166666666667,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
2023-08-01 15:00:00,40.7,H1.W11,Tvl,Tvl 통계적이상 최악: max=78.4°C
