meter_urn,measurement,resolution_code,rows,null_rows,null_pct,min_ts,max_ts
H2.ZE64,W2,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE64,W3,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE64,W_in,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE64,W_out,1h,11547,0,0.00,2022-03-22 15:00:00+00:00,2023-07-16 17:00:00+00:00
H2.ZE64,f,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE65,I1,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,I2,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,I3,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,P,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,P1,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,P2,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,P3,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,PF,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,PF1,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,PF2,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,PF3,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,U1,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,U2,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,U3,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,W,1h,15055,0,0.00,2022-03-22 15:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,W1,1h,15055,0,0.00,2022-03-22 15:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,W2,1h,15055,0,0.00,2022-03-22 15:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,W3,1h,15055,0,0.00,2022-03-22 15:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,W_in,1h,15055,0,0.00,2022-03-22 15:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE65,W_out,1h,11547,0,0.00,2022-03-22 15:00:00+00:00,2023-07-16 17:00:00+00:00
H2.ZE65,f,1h,15056,0,0.00,2022-03-22 14:00:00+00:00,2023-12-09 21:00:00+00:00
H2.ZE66,I1,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,I2,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,I3,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,P,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,P1,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,P2,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,P3,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,PF,1h,15543,0,0.00,2022-03-24 08:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,PF1,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,PF2,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,PF3,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,U1,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,U2,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,U3,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,W,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,W1,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,W2,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,W3,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,W_in,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE66,W_out,1h,14418,0,0.00,2022-03-22 15:00:00+00:00,2023-11-13 08:00:00+00:00
H2.ZE66,f,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,I1,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,I2,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,I3,1h,15503,0,0.00,2022-03-22 14:00:00+00:00,2023-12-28 12:00:00+00:00
H2.ZE67,P,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,P1,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,P2,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,P3,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,PF,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,PF1,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,PF2,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,PF3,1h,15503,0,0.00,2022-03-22 14:00:00+00:00,2023-12-28 12:00:00+00:00
H2.ZE67,U1,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,U2,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,U3,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,W,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,W1,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,W2,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,W3,1h,15582,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 20:00:00+00:00
H2.ZE67,W_in,1h,15584,0,0.00,2022-03-22 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE67,W_out,1h,14417,0,0.00,2022-03-22 15:00:00+00:00,2023-11-13 07:00:00+00:00
H2.ZE67,f,1h,15585,0,0.00,2022-03-22 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,I1,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,I2,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,I3,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,P,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,P1,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,P2,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,P3,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,PF,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,PF1,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,PF2,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,PF3,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,U1,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,U2,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,U3,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,W,1h,15680,0,0.00,2022-03-18 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,W1,1h,15680,0,0.00,2022-03-18 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,W2,1h,15680,0,0.00,2022-03-18 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,W3,1h,15680,0,0.00,2022-03-18 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,W_in,1h,15680,0,0.00,2022-03-18 15:00:00+00:00,2023-12-31 22:00:00+00:00
H2.ZE74,W_out,1h,7365,0,0.00,2022-03-18 15:00:00+00:00,2023-01-19 11:00:00+00:00
H2.ZE74,f,1h,15681,0,0.00,2022-03-18 14:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,I1,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,I2,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,I3,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,P,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,P1,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,P2,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,P3,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,PF,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,PF1,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,PF2,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,PF3,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,U1,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,U2,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,U3,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,W,1h,30810,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 15:00:00+00:00
H3.Z312,W1,1h,30810,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 15:00:00+00:00
H3.Z312,W2,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,W3,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,W_in,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z312,W_out,1h,30804,0,0.00,2020-06-26 04:00:00+00:00,2023-12-31 15:00:00+00:00
H3.Z312,f,1h,30817,0,0.00,2020-06-25 22:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,I1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,I2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,I3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,P,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,P1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,P2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,P3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,PF,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,PF1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,PF2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,PF3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,Q,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,U1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,U2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,U3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z40,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z40,WQ_in,1h,51568,0,0.00,2018-02-12 07:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,WQ_out,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,W_in,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,W_out,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z40,f,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,I1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,I2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,I3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,P,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,P1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,P2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,P3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,PF,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,PF1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,PF2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,PF3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,Q,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,U1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,U2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,U3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z41,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z41,WQ_in,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,WQ_out,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,W_in,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,W_out,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z41,f,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,I1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,I2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,I3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,P,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,P1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,P2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,P3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,PF,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,PF1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,PF2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,PF3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,Q,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,U1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,U2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,U3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,W,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,WQ,1h,51833,0,0.00,2018-02-01 06:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,WQ_in,1h,51833,0,0.00,2018-02-01 06:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,WQ_out,1h,51839,0,0.00,2018-02-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,W_in,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,W_out,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z42,f,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,I1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,I2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,I3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,P,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,P1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,P2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,P3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,PF,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,PF1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,PF2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,PF3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,Q,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,U1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,U2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,U3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z43,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z43,WQ_in,1h,51839,0,0.00,2018-02-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,WQ_out,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,W_in,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,W_out,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z43,f,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,I1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,I2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,I3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,P,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,P1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,P2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,P3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,PF,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,PF1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,PF2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,PF3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,Q,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,U1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,U2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,U3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z44,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z44,WQ_in,1h,51839,0,0.00,2018-02-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,WQ_out,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,W_in,1h,51839,0,0.00,2018-02-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,W_out,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z44,f,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,I1,1h,51839,0,0.00,2018-02-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,I2,1h,51837,0,0.00,2018-02-01 02:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,I3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,P,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,P1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,P2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,P3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,PF,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,PF1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,PF2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,PF3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,Q,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,U1,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,U2,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,U3,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,W,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z45,WQ,1h,52585,0,0.00,2018-01-01 00:00:00+00:00,2024-01-01 00:00:00+00:00
H3.Z45,WQ_in,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,WQ_out,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,W_in,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,W_out,1h,49886,0,0.00,2018-04-23 09:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z45,f,1h,51840,0,0.00,2018-01-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,I1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,I2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,I3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
H3.Z46,P,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
