ts,meter_urn,measurement,value,lstm_flag,if_flag,bollinger_flag,score,label
2019-11-11 05:00:00+00:00,H2.Z36_361,P,96947.00481404524,0,0,1,1,주의
2019-11-11 06:00:00+00:00,H2.Z36_361,P,103416.59813915088,0,0,1,1,주의
2019-11-11 07:00:00+00:00,H2.Z36_361,P,121504.82180119208,0,0,1,1,주의
2019-11-11 08:00:00+00:00,H2.Z36_361,P,136862.7158279709,0,0,1,1,주의
2019-11-11 09:00:00+00:00,H2.Z36_361,P,147658.56481795298,0,0,1,1,주의
2019-11-11 10:00:00+00:00,H2.Z36_361,P,145505.4353586402,0,1,1,2,경고
2019-11-11 11:00:00+00:00,H2.Z36_361,P,154003.5598776672,0,1,1,2,경고
2019-11-11 12:00:00+00:00,H2.Z36_361,P,139282.8950746616,0,1,0,1,주의
2019-11-11 13:00:00+00:00,H2.Z36_361,P,129124.6988069776,0,1,0,1,주의
2019-11-12 11:00:00+00:00,H2.Z36_361,P,146224.9411063385,0,1,0,1,주의
2019-11-12 12:00:00+00:00,H2.Z36_361,P,135237.47026254964,0,1,0,1,주의
2019-11-12 13:00:00+00:00,H2.Z36_361,P,130860.2435482973,0,1,0,1,주의
2019-11-13 10:00:00+00:00,H2.Z36_361,P,134115.8449520971,0,1,0,1,주의
2019-11-13 11:00:00+00:00,H2.Z36_361,P,139606.5785402389,0,1,0,1,주의
2019-11-13 12:00:00+00:00,H2.Z36_361,P,133701.73884598672,0,1,0,1,주의
2019-11-15 10:00:00+00:00,H2.Z36_361,P,140993.01128473927,0,1,0,1,주의
2019-11-15 11:00:00+00:00,H2.Z36_361,P,145619.31637002758,0,1,0,1,주의
2019-11-15 12:00:00+00:00,H2.Z36_361,P,138231.91579148074,0,1,0,1,주의
2019-11-15 13:00:00+00:00,H2.Z36_361,P,130733.5647738792,0,1,0,1,주의
2019-11-18 03:00:00+00:00,H2.Z36_361,P,78049.96111175934,0,0,1,1,주의
2019-11-18 04:00:00+00:00,H2.Z36_361,P,82997.02725381317,0,0,1,1,주의
2019-11-18 05:00:00+00:00,H2.Z36_361,P,93059.47191963263,0,0,1,1,주의
2019-11-18 06:00:00+00:00,H2.Z36_361,P,103350.2598708424,0,0,1,1,주의
2019-11-18 07:00:00+00:00,H2.Z36_361,P,121420.77680102795,0,0,1,1,주의
2019-11-18 08:00:00+00:00,H2.Z36_361,P,140580.06308513865,0,0,1,1,주의
2019-11-18 09:00:00+00:00,H2.Z36_361,P,151828.6551559415,0,0,1,1,주의
2019-11-18 10:00:00+00:00,H2.Z36_361,P,157215.7755428896,0,1,1,2,경고
2019-11-18 11:00:00+00:00,H2.Z36_361,P,154043.79764481157,0,1,0,1,주의
2019-11-18 12:00:00+00:00,H2.Z36_361,P,147272.2355665639,0,1,0,1,주의
2019-11-18 13:00:00+00:00,H2.Z36_361,P,135976.60283551694,0,1,0,1,주의
2019-11-18 14:00:00+00:00,H2.Z36_361,P,135450.13207598185,0,1,0,1,주의
2019-11-18 15:00:00+00:00,H2.Z36_361,P,134939.72219056293,0,1,0,1,주의
2019-11-18 16:00:00+00:00,H2.Z36_361,P,133201.4206181433,0,1,0,1,주의
2019-11-18 17:00:00+00:00,H2.Z36_361,P,118496.38819578728,0,1,0,1,주의
2019-11-19 08:00:00+00:00,H2.Z36_361,P,151819.65778407373,0,1,0,1,주의
2019-11-19 09:00:00+00:00,H2.Z36_361,P,153329.595195118,0,1,0,1,주의
2019-11-19 10:00:00+00:00,H2.Z36_361,P,141902.9849723793,0,1,0,1,주의
2019-11-19 11:00:00+00:00,H2.Z36_361,P,139985.30339609634,0,1,0,1,주의
2019-11-19 12:00:00+00:00,H2.Z36_361,P,137442.33904453303,0,1,0,1,주의
2019-11-19 13:00:00+00:00,H2.Z36_361,P,130788.43451872731,0,1,0,1,주의
2019-11-21 11:00:00+00:00,H2.Z36_361,P,138569.19711219607,0,1,0,1,주의
2019-11-21 12:00:00+00:00,H2.Z36_361,P,130951.41968509911,0,1,0,1,주의
2019-11-22 11:00:00+00:00,H2.Z36_361,P,135270.50309885008,0,1,0,1,주의
2019-11-25 03:00:00+00:00,H2.Z36_361,P,76419.7918213408,0,0,1,1,주의
2019-11-25 04:00:00+00:00,H2.Z36_361,P,81406.33719728448,0,0,1,1,주의
2019-11-25 05:00:00+00:00,H2.Z36_361,P,91359.31045916982,0,0,1,1,주의
2019-11-25 06:00:00+00:00,H2.Z36_361,P,97368.70110455924,0,0,1,1,주의
2019-11-25 07:00:00+00:00,H2.Z36_361,P,109458.26362556078,0,0,1,1,주의
2019-11-25 08:00:00+00:00,H2.Z36_361,P,125324.91441389124,0,0,1,1,주의
2019-11-25 09:00:00+00:00,H2.Z36_361,P,138623.5894586571,0,0,1,1,주의
2019-11-25 10:00:00+00:00,H2.Z36_361,P,137687.03322637695,0,0,1,1,주의
2019-11-25 11:00:00+00:00,H2.Z36_361,P,135115.53954824893,0,1,0,1,주의
2019-11-26 10:00:00+00:00,H2.Z36_361,P,144508.88107927545,0,1,0,1,주의
2019-11-26 11:00:00+00:00,H2.Z36_361,P,143177.62648816107,0,1,0,1,주의
2019-11-26 12:00:00+00:00,H2.Z36_361,P,141990.4824609155,0,1,0,1,주의
2019-11-26 13:00:00+00:00,H2.Z36_361,P,134720.04520531787,0,1,0,1,주의
2019-11-26 14:00:00+00:00,H2.Z36_361,P,134856.12738112416,0,1,0,1,주의
2019-11-26 15:00:00+00:00,H2.Z36_361,P,135233.81353300918,0,1,0,1,주의
2019-11-27 09:00:00+00:00,H2.Z36_361,P,144717.43088895737,0,1,0,1,주의
2019-11-27 10:00:00+00:00,H2.Z36_361,P,137153.14363985913,0,1,0,1,주의
2019-11-27 11:00:00+00:00,H2.Z36_361,P,135935.68555966156,0,1,0,1,주의
2019-11-27 12:00:00+00:00,H2.Z36_361,P,130750.4823766298,0,1,0,1,주의
2019-11-29 11:00:00+00:00,H2.Z36_361,P,135587.65353615544,0,1,0,1,주의
2019-12-02 00:00:00+00:00,H2.Z36_361,P,69007.79995320056,0,0,1,1,주의
2019-12-02 03:00:00+00:00,H2.Z36_361,P,75804.62282534076,0,0,1,1,주의
2019-12-02 04:00:00+00:00,H2.Z36_361,P,82572.00454393038,0,0,1,1,주의
2019-12-02 05:00:00+00:00,H2.Z36_361,P,89929.66576647485,0,0,1,1,주의
2019-12-02 06:00:00+00:00,H2.Z36_361,P,97796.98216531292,0,0,1,1,주의
2019-12-02 07:00:00+00:00,H2.Z36_361,P,112517.75661156248,0,0,1,1,주의
2019-12-02 08:00:00+00:00,H2.Z36_361,P,132452.3826819943,0,0,1,1,주의
2019-12-02 09:00:00+00:00,H2.Z36_361,P,139603.52534896848,0,0,1,1,주의
2019-12-02 10:00:00+00:00,H2.Z36_361,P,141630.06146049025,0,1,1,2,경고
2019-12-02 11:00:00+00:00,H2.Z36_361,P,144143.73311621224,0,1,1,2,경고
2019-12-02 12:00:00+00:00,H2.Z36_361,P,132459.8430815156,0,1,0,1,주의
2019-12-03 10:00:00+00:00,H2.Z36_361,P,143494.07782645943,0,1,0,1,주의
2019-12-03 11:00:00+00:00,H2.Z36_361,P,138947.23048627103,0,1,0,1,주의
2019-12-03 12:00:00+00:00,H2.Z36_361,P,137162.21157361908,0,1,0,1,주의
2019-12-03 13:00:00+00:00,H2.Z36_361,P,131944.8276817441,0,1,0,1,주의
2019-12-05 11:00:00+00:00,H2.Z36_361,P,144268.17865544566,0,1,0,1,주의
2019-12-05 12:00:00+00:00,H2.Z36_361,P,132523.26620856416,0,1,0,1,주의
2019-12-09 03:00:00+00:00,H2.Z36_361,P,73235.4576494494,0,0,1,1,주의
2019-12-09 04:00:00+00:00,H2.Z36_361,P,82570.93225068737,0,0,1,1,주의
2019-12-09 05:00:00+00:00,H2.Z36_361,P,89245.33397615384,0,0,1,1,주의
2019-12-09 06:00:00+00:00,H2.Z36_361,P,96063.88181033422,0,0,1,1,주의
2019-12-09 07:00:00+00:00,H2.Z36_361,P,114922.84849874346,0,0,1,1,주의
2019-12-09 08:00:00+00:00,H2.Z36_361,P,131195.66305013033,0,0,1,1,주의
2019-12-09 09:00:00+00:00,H2.Z36_361,P,143075.99480389577,0,0,1,1,주의
2019-12-09 10:00:00+00:00,H2.Z36_361,P,143732.1922607678,0,1,1,2,경고
2019-12-09 11:00:00+00:00,H2.Z36_361,P,138803.22636213235,0,1,0,1,주의
2019-12-09 12:00:00+00:00,H2.Z36_361,P,136552.30023733404,0,1,0,1,주의
2019-12-09 13:00:00+00:00,H2.Z36_361,P,129661.24377252952,0,1,0,1,주의
2019-12-09 14:00:00+00:00,H2.Z36_361,P,130251.82731937128,0,1,0,1,주의
2019-12-10 10:00:00+00:00,H2.Z36_361,P,138364.94434744504,0,1,0,1,주의
2019-12-10 11:00:00+00:00,H2.Z36_361,P,135525.49667630802,0,1,0,1,주의
2019-12-11 11:00:00+00:00,H2.Z36_361,P,141108.51899373133,0,1,0,1,주의
2019-12-11 12:00:00+00:00,H2.Z36_361,P,133379.73638091577,0,1,0,1,주의
2019-12-12 10:00:00+00:00,H2.Z36_361,P,149506.21869693795,0,1,0,1,주의
2019-12-12 11:00:00+00:00,H2.Z36_361,P,144722.51255661176,0,1,0,1,주의
2019-12-12 12:00:00+00:00,H2.Z36_361,P,140678.0916598946,0,1,0,1,주의
2019-12-12 13:00:00+00:00,H2.Z36_361,P,131983.87815601603,0,1,0,1,주의
2019-12-12 14:00:00+00:00,H2.Z36_361,P,133469.44962446092,0,1,0,1,주의
2019-12-12 15:00:00+00:00,H2.Z36_361,P,131146.3260315442,0,1,0,1,주의
2019-12-13 10:00:00+00:00,H2.Z36_361,P,137554.23857818323,0,1,0,1,주의
2019-12-13 11:00:00+00:00,H2.Z36_361,P,137214.67740188708,0,1,0,1,주의
2019-12-16 03:00:00+00:00,H2.Z36_361,P,74033.86814726108,0,0,1,1,주의
2019-12-16 04:00:00+00:00,H2.Z36_361,P,79131.75182290011,0,0,1,1,주의
2019-12-16 05:00:00+00:00,H2.Z36_361,P,91102.85262481874,0,0,1,1,주의
2019-12-16 06:00:00+00:00,H2.Z36_361,P,97715.60276640806,0,0,1,1,주의
2019-12-16 07:00:00+00:00,H2.Z36_361,P,116617.3436262873,0,0,1,1,주의
2019-12-16 08:00:00+00:00,H2.Z36_361,P,137556.9834697229,0,0,1,1,주의
2019-12-16 09:00:00+00:00,H2.Z36_361,P,144761.33465928814,0,0,1,1,주의
2019-12-16 10:00:00+00:00,H2.Z36_361,P,147004.14946551356,0,1,1,2,경고
2019-12-16 11:00:00+00:00,H2.Z36_361,P,142679.40673552194,0,1,0,1,주의
2019-12-16 12:00:00+00:00,H2.Z36_361,P,135093.97662232936,0,1,0,1,주의
2019-12-16 13:00:00+00:00,H2.Z36_361,P,129082.86607260429,0,1,0,1,주의
2019-12-17 09:00:00+00:00,H2.Z36_361,P,148866.7735701842,0,1,0,1,주의
2019-12-17 10:00:00+00:00,H2.Z36_361,P,154324.62748557763,0,1,0,1,주의
2019-12-17 11:00:00+00:00,H2.Z36_361,P,149824.1482434326,0,1,0,1,주의
2019-12-17 12:00:00+00:00,H2.Z36_361,P,144429.97064753636,0,1,0,1,주의
2019-12-17 13:00:00+00:00,H2.Z36_361,P,134455.80114271457,0,1,0,1,주의
2019-12-17 14:00:00+00:00,H2.Z36_361,P,136023.03894608183,0,1,0,1,주의
2019-12-17 15:00:00+00:00,H2.Z36_361,P,126665.45284554228,0,1,0,1,주의
2019-12-18 09:00:00+00:00,H2.Z36_361,P,155668.90604878412,0,1,0,1,주의
2019-12-18 10:00:00+00:00,H2.Z36_361,P,148903.66331711673,0,1,0,1,주의
2019-12-18 11:00:00+00:00,H2.Z36_361,P,142968.63122044085,0,1,0,1,주의
2019-12-18 12:00:00+00:00,H2.Z36_361,P,136363.2948717794,0,1,0,1,주의
2019-12-18 13:00:00+00:00,H2.Z36_361,P,126086.16809406607,0,1,0,1,주의
2019-12-19 11:00:00+00:00,H2.Z36_361,P,133456.25394266009,0,1,0,1,주의
2019-12-20 11:00:00+00:00,H2.Z36_361,P,132256.15232933586,0,1,0,1,주의
2019-12-23 03:00:00+00:00,H2.Z36_361,P,72509.8349980681,0,0,1,1,주의
2019-12-23 04:00:00+00:00,H2.Z36_361,P,80695.9138078708,0,0,1,1,주의
2019-12-23 05:00:00+00:00,H2.Z36_361,P,91838.20111575708,0,0,1,1,주의
2019-12-23 06:00:00+00:00,H2.Z36_361,P,103059.3527140272,0,0,1,1,주의
2019-12-23 07:00:00+00:00,H2.Z36_361,P,100372.17151985974,0,0,1,1,주의
2019-12-23 08:00:00+00:00,H2.Z36_361,P,108320.37722801269,0,0,1,1,주의
2020-01-03 03:00:00+00:00,H2.Z36_361,P,65814.44358607025,0,0,1,1,주의
2020-01-03 04:00:00+00:00,H2.Z36_361,P,74116.9785960432,0,0,1,1,주의
2020-01-03 05:00:00+00:00,H2.Z36_361,P,82299.50748613988,0,0,1,1,주의
2020-01-03 06:00:00+00:00,H2.Z36_361,P,92752.54637399453,0,0,1,1,주의
2020-01-03 07:00:00+00:00,H2.Z36_361,P,97282.22556246724,0,0,1,1,주의
2020-01-03 08:00:00+00:00,H2.Z36_361,P,101284.83301257332,0,0,1,1,주의
2020-01-03 09:00:00+00:00,H2.Z36_361,P,100702.78037512956,0,0,1,1,주의
2020-01-06 02:00:00+00:00,H2.Z36_361,P,68893.67336465897,0,0,1,1,주의
2020-01-06 03:00:00+00:00,H2.Z36_361,P,72348.70513326243,0,0,1,1,주의
2020-01-06 04:00:00+00:00,H2.Z36_361,P,78363.64890354703,0,0,1,1,주의
2020-01-06 05:00:00+00:00,H2.Z36_361,P,88553.45187721321,0,0,1,1,주의
2020-01-06 06:00:00+00:00,H2.Z36_361,P,96823.36085537403,0,0,1,1,주의
2020-01-06 07:00:00+00:00,H2.Z36_361,P,104426.74227073812,0,0,1,1,주의
2020-01-06 08:00:00+00:00,H2.Z36_361,P,124735.74822917343,0,0,1,1,주의
2020-01-06 09:00:00+00:00,H2.Z36_361,P,123509.77144056112,0,0,1,1,주의
2020-01-06 10:00:00+00:00,H2.Z36_361,P,124557.2166408647,0,0,1,1,주의
2020-01-06 11:00:00+00:00,H2.Z36_361,P,130677.05131466391,0,0,1,1,주의
2020-01-08 11:00:00+00:00,H2.Z36_361,P,134326.0266474055,0,1,0,1,주의
2020-01-13 02:00:00+00:00,H2.Z36_361,P,68064.3792065188,0,0,1,1,주의
2020-01-13 03:00:00+00:00,H2.Z36_361,P,74674.34810132733,0,0,1,1,주의
2020-01-13 04:00:00+00:00,H2.Z36_361,P,80616.51680063616,0,0,1,1,주의
2020-01-13 05:00:00+00:00,H2.Z36_361,P,93445.10046262358,0,0,1,1,주의
2020-01-13 06:00:00+00:00,H2.Z36_361,P,99733.27103385502,0,0,1,1,주의
2020-01-13 07:00:00+00:00,H2.Z36_361,P,114076.35511175738,0,0,1,1,주의
2020-01-13 08:00:00+00:00,H2.Z36_361,P,126626.36342685547,0,0,1,1,주의
2020-01-13 09:00:00+00:00,H2.Z36_361,P,137781.34938022052,0,0,1,1,주의
2020-01-13 10:00:00+00:00,H2.Z36_361,P,135867.4928836424,0,0,1,1,주의
2020-01-13 11:00:00+00:00,H2.Z36_361,P,137049.55709672143,0,1,0,1,주의
2020-01-14 11:00:00+00:00,H2.Z36_361,P,131463.50340802333,0,1,0,1,주의
2020-01-15 10:00:00+00:00,H2.Z36_361,P,133185.13671899153,0,1,0,1,주의
2020-01-15 11:00:00+00:00,H2.Z36_361,P,135193.49771328474,0,1,0,1,주의
2020-01-16 09:00:00+00:00,H2.Z36_361,P,159605.5129184406,0,1,0,1,주의
2020-01-16 10:00:00+00:00,H2.Z36_361,P,155063.74455602403,0,1,0,1,주의
2020-01-16 11:00:00+00:00,H2.Z36_361,P,152360.0522479687,0,1,0,1,주의
2020-01-16 12:00:00+00:00,H2.Z36_361,P,140035.84512548533,0,1,0,1,주의
2020-01-16 13:00:00+00:00,H2.Z36_361,P,135594.13450089275,0,1,0,1,주의
2020-01-16 14:00:00+00:00,H2.Z36_361,P,138309.57256399852,0,1,0,1,주의
2020-01-16 15:00:00+00:00,H2.Z36_361,P,136040.03731017426,0,1,0,1,주의
2020-01-16 16:00:00+00:00,H2.Z36_361,P,116672.0491479851,0,1,0,1,주의
2020-01-17 10:00:00+00:00,H2.Z36_361,P,144123.82390200722,0,1,0,1,주의
2020-01-17 11:00:00+00:00,H2.Z36_361,P,144378.77731649872,0,1,0,1,주의
2020-01-17 12:00:00+00:00,H2.Z36_361,P,138444.63692073524,0,1,0,1,주의
2020-01-17 13:00:00+00:00,H2.Z36_361,P,125719.26050112717,0,1,0,1,주의
2020-01-20 03:00:00+00:00,H2.Z36_361,P,74524.77976623902,0,0,1,1,주의
2020-01-20 04:00:00+00:00,H2.Z36_361,P,81294.33900519638,0,0,1,1,주의
2020-01-20 05:00:00+00:00,H2.Z36_361,P,90947.28572605128,0,0,1,1,주의
2020-01-20 06:00:00+00:00,H2.Z36_361,P,97370.8279295834,0,0,1,1,주의
2020-01-20 07:00:00+00:00,H2.Z36_361,P,109109.72719851224,0,0,1,1,주의
2020-01-20 08:00:00+00:00,H2.Z36_361,P,125584.5005505336,0,0,1,1,주의
2020-01-20 09:00:00+00:00,H2.Z36_361,P,135884.76342649187,0,0,1,1,주의
2020-01-20 10:00:00+00:00,H2.Z36_361,P,136929.22263935668,0,0,1,1,주의
2020-01-20 11:00:00+00:00,H2.Z36_361,P,135297.84565665893,0,1,0,1,주의
2020-01-21 11:00:00+00:00,H2.Z36_361,P,134863.8684497697,0,1,0,1,주의
2020-01-22 10:00:00+00:00,H2.Z36_361,P,138893.74342729093,0,1,0,1,주의
2020-01-24 11:00:00+00:00,H2.Z36_361,P,133075.3834113494,0,1,0,1,주의
2020-01-27 03:00:00+00:00,H2.Z36_361,P,72254.8398757982,0,0,1,1,주의
2020-01-27 04:00:00+00:00,H2.Z36_361,P,77781.54883995447,0,0,1,1,주의
2020-01-27 05:00:00+00:00,H2.Z36_361,P,86864.85485619976,0,0,1,1,주의
2020-01-27 06:00:00+00:00,H2.Z36_361,P,97624.17171495593,0,0,1,1,주의
2020-01-27 07:00:00+00:00,H2.Z36_361,P,111031.65848410167,0,0,1,1,주의
2020-01-27 08:00:00+00:00,H2.Z36_361,P,127965.32577862174,0,0,1,1,주의
2020-01-27 09:00:00+00:00,H2.Z36_361,P,139836.4154798641,0,0,1,1,주의
2020-01-27 10:00:00+00:00,H2.Z36_361,P,140744.9445971476,0,1,1,2,경고
2020-01-27 11:00:00+00:00,H2.Z36_361,P,145313.41805396043,0,1,1,2,경고
2020-01-27 12:00:00+00:00,H2.Z36_361,P,129148.64985459298,0,1,0,1,주의
2020-01-28 11:00:00+00:00,H2.Z36_361,P,133002.5242586239,0,1,0,1,주의
2020-01-29 10:00:00+00:00,H2.Z36_361,P,134970.17956615702,0,1,0,1,주의
2020-01-29 11:00:00+00:00,H2.Z36_361,P,138472.08301058036,0,1,0,1,주의
2020-01-30 10:00:00+00:00,H2.Z36_361,P,139693.03305520143,0,1,0,1,주의
2020-01-30 11:00:00+00:00,H2.Z36_361,P,134201.3544988218,0,1,0,1,주의
2020-02-03 04:00:00+00:00,H2.Z36_361,P,76836.53216471821,0,0,1,1,주의
2020-02-03 05:00:00+00:00,H2.Z36_361,P,87965.31427342046,0,0,1,1,주의
2020-02-03 06:00:00+00:00,H2.Z36_361,P,106801.7037710467,0,0,1,1,주의
2020-02-03 07:00:00+00:00,H2.Z36_361,P,118800.0876654604,0,0,1,1,주의
2020-02-03 08:00:00+00:00,H2.Z36_361,P,134871.68576536342,0,0,1,1,주의
2020-02-03 09:00:00+00:00,H2.Z36_361,P,144354.4090169043,0,0,1,1,주의
2020-02-03 10:00:00+00:00,H2.Z36_361,P,146665.85072359856,0,1,1,2,경고
2020-02-03 11:00:00+00:00,H2.Z36_361,P,141685.20907767516,0,1,0,1,주의
2020-02-03 12:00:00+00:00,H2.Z36_361,P,133679.30265539748,0,1,0,1,주의
2020-02-03 13:00:00+00:00,H2.Z36_361,P,128393.0058180926,0,1,0,1,주의
2020-02-04 10:00:00+00:00,H2.Z36_361,P,134281.43976220943,0,1,0,1,주의
2020-02-04 11:00:00+00:00,H2.Z36_361,P,133516.24776978567,0,1,0,1,주의
2020-02-05 10:00:00+00:00,H2.Z36_361,P,136707.0442913225,0,1,0,1,주의
2020-02-05 11:00:00+00:00,H2.Z36_361,P,136220.80190527058,0,1,0,1,주의
2020-02-06 11:00:00+00:00,H2.Z36_361,P,136716.38849146635,0,1,0,1,주의
2020-02-06 12:00:00+00:00,H2.Z36_361,P,133022.324725009,0,1,0,1,주의
2020-02-10 03:00:00+00:00,H2.Z36_361,P,72199.41834593593,0,0,1,1,주의
2020-02-10 04:00:00+00:00,H2.Z36_361,P,79033.10697340801,0,0,1,1,주의
2020-02-10 05:00:00+00:00,H2.Z36_361,P,89604.6544382786,0,0,1,1,주의
2020-02-10 06:00:00+00:00,H2.Z36_361,P,95639.81488158964,0,0,1,1,주의
2020-02-10 07:00:00+00:00,H2.Z36_361,P,107875.78388602332,0,0,1,1,주의
2020-02-10 08:00:00+00:00,H2.Z36_361,P,129842.88688283334,0,0,1,1,주의
2020-02-10 09:00:00+00:00,H2.Z36_361,P,135343.9768146748,0,0,1,1,주의
2020-02-10 10:00:00+00:00,H2.Z36_361,P,131581.66506415847,0,0,1,1,주의
2020-02-17 00:00:00+00:00,H2.Z36_361,P,71233.146612453,0,0,1,1,주의
2020-02-17 03:00:00+00:00,H2.Z36_361,P,77148.45923891963,0,0,1,1,주의
2020-02-17 04:00:00+00:00,H2.Z36_361,P,81972.18994419284,0,0,1,1,주의
2020-02-17 05:00:00+00:00,H2.Z36_361,P,94463.01604154584,0,0,1,1,주의
2020-02-17 06:00:00+00:00,H2.Z36_361,P,100427.56335664238,0,0,1,1,주의
2020-02-17 07:00:00+00:00,H2.Z36_361,P,111836.22714704364,0,0,1,1,주의
2020-02-17 08:00:00+00:00,H2.Z36_361,P,125728.04891538684,0,0,1,1,주의
2020-02-17 09:00:00+00:00,H2.Z36_361,P,136590.5141106796,0,0,1,1,주의
2020-02-17 10:00:00+00:00,H2.Z36_361,P,137574.2967761951,0,0,1,1,주의
2020-02-17 11:00:00+00:00,H2.Z36_361,P,136051.36629724124,0,1,0,1,주의
2020-02-17 12:00:00+00:00,H2.Z36_361,P,134128.11943023573,0,1,0,1,주의
2020-02-18 10:00:00+00:00,H2.Z36_361,P,139954.6971179317,0,1,0,1,주의
2020-02-18 11:00:00+00:00,H2.Z36_361,P,139933.40896411557,0,1,0,1,주의
2020-02-18 12:00:00+00:00,H2.Z36_361,P,132138.2003333337,0,1,0,1,주의
2020-02-19 10:00:00+00:00,H2.Z36_361,P,137227.57008363577,0,1,0,1,주의
2020-02-19 11:00:00+00:00,H2.Z36_361,P,141536.50070111043,0,1,0,1,주의
2020-02-19 12:00:00+00:00,H2.Z36_361,P,138282.5799678452,0,1,0,1,주의
2020-02-19 13:00:00+00:00,H2.Z36_361,P,135495.1202029292,0,1,0,1,주의
2020-02-20 10:00:00+00:00,H2.Z36_361,P,148863.1739626611,0,1,0,1,주의
2020-02-20 11:00:00+00:00,H2.Z36_361,P,143553.07062604718,0,1,0,1,주의
2020-02-20 12:00:00+00:00,H2.Z36_361,P,133320.69066268962,0,1,0,1,주의
2020-02-21 11:00:00+00:00,H2.Z36_361,P,131806.37984794396,0,1,0,1,주의
2020-02-24 03:00:00+00:00,H2.Z36_361,P,79439.02880134815,0,0,1,1,주의
2020-02-24 04:00:00+00:00,H2.Z36_361,P,85051.26770332572,0,0,1,1,주의
2020-02-24 05:00:00+00:00,H2.Z36_361,P,96272.77319518104,0,0,1,1,주의
2020-02-24 06:00:00+00:00,H2.Z36_361,P,107840.36358496344,0,0,1,1,주의
2020-02-24 07:00:00+00:00,H2.Z36_361,P,116650.25840144927,0,0,1,1,주의
2020-02-24 08:00:00+00:00,H2.Z36_361,P,126096.3876160066,0,0,1,1,주의
2020-02-24 09:00:00+00:00,H2.Z36_361,P,138131.62525583737,0,0,1,1,주의
2020-02-24 10:00:00+00:00,H2.Z36_361,P,143242.9828692116,0,1,1,2,경고
2020-02-24 11:00:00+00:00,H2.Z36_361,P,139096.18857438327,0,1,0,1,주의
2020-02-24 12:00:00+00:00,H2.Z36_361,P,131330.43380471182,0,1,0,1,주의
2020-02-25 10:00:00+00:00,H2.Z36_361,P,138241.92549201517,0,1,0,1,주의
2020-02-25 11:00:00+00:00,H2.Z36_361,P,135119.8267690142,0,1,0,1,주의
2020-02-25 12:00:00+00:00,H2.Z36_361,P,135144.9031273449,0,1,0,1,주의
2020-02-26 10:00:00+00:00,H2.Z36_361,P,136022.43131166237,0,1,0,1,주의
2020-02-26 11:00:00+00:00,H2.Z36_361,P,137447.10842824724,0,1,0,1,주의
2020-02-26 12:00:00+00:00,H2.Z36_361,P,133136.89069952766,0,1,0,1,주의
2020-02-26 13:00:00+00:00,H2.Z36_361,P,135230.2868838802,0,1,0,1,주의
2020-02-27 11:00:00+00:00,H2.Z36_361,P,135620.9800924303,0,1,0,1,주의
2020-02-28 10:00:00+00:00,H2.Z36_361,P,136584.88524390402,0,1,0,1,주의
2020-02-28 11:00:00+00:00,H2.Z36_361,P,137154.8516521151,0,1,0,1,주의
2020-03-02 04:00:00+00:00,H2.Z36_361,P,84921.09957732137,0,0,1,1,주의
2020-03-02 05:00:00+00:00,H2.Z36_361,P,95883.68594793166,0,0,1,1,주의
2020-03-02 06:00:00+00:00,H2.Z36_361,P,100068.83926241232,0,0,1,1,주의
2020-03-02 07:00:00+00:00,H2.Z36_361,P,110771.60227967154,0,0,1,1,주의
2020-03-02 08:00:00+00:00,H2.Z36_361,P,124471.2670758763,0,0,1,1,주의
2020-03-02 09:00:00+00:00,H2.Z36_361,P,131709.10951772492,0,0,1,1,주의
2020-03-04 10:00:00+00:00,H2.Z36_361,P,135677.77079423133,0,1,0,1,주의
2020-03-04 11:00:00+00:00,H2.Z36_361,P,140300.53520876443,0,1,0,1,주의
2020-03-04 12:00:00+00:00,H2.Z36_361,P,131667.5913371875,0,1,0,1,주의
2020-03-05 10:00:00+00:00,H2.Z36_361,P,141261.94468794347,0,1,0,1,주의
2020-03-05 11:00:00+00:00,H2.Z36_361,P,137701.79041660615,0,1,0,1,주의
2020-03-06 10:00:00+00:00,H2.Z36_361,P,139547.49316129394,0,1,0,1,주의
2020-03-06 11:00:00+00:00,H2.Z36_361,P,134003.0060262172,0,1,0,1,주의
2020-03-06 12:00:00+00:00,H2.Z36_361,P,131407.5144068927,0,1,0,1,주의
2020-03-09 03:00:00+00:00,H2.Z36_361,P,78715.93138150159,0,0,1,1,주의
2020-03-09 04:00:00+00:00,H2.Z36_361,P,85286.58754684235,0,0,1,1,주의
2020-03-09 05:00:00+00:00,H2.Z36_361,P,97302.3371552828,0,0,1,1,주의
2020-03-09 06:00:00+00:00,H2.Z36_361,P,105434.10045596372,0,0,1,1,주의
2020-03-09 07:00:00+00:00,H2.Z36_361,P,113477.7601708594,0,0,1,1,주의
2020-03-09 08:00:00+00:00,H2.Z36_361,P,129431.13943860936,0,0,1,1,주의
2020-03-09 09:00:00+00:00,H2.Z36_361,P,135348.24320238613,0,0,1,1,주의
2020-03-09 10:00:00+00:00,H2.Z36_361,P,140775.1653868412,0,0,1,1,주의
2020-03-09 11:00:00+00:00,H2.Z36_361,P,133537.09572106937,0,1,0,1,주의
2020-03-09 12:00:00+00:00,H2.Z36_361,P,131219.86486890618,0,1,0,1,주의
2020-03-10 10:00:00+00:00,H2.Z36_361,P,142499.978418796,0,1,0,1,주의
2020-03-10 11:00:00+00:00,H2.Z36_361,P,140300.05871906877,0,1,0,1,주의
