date,meter_urn,measurement,anomaly_hours,anomaly_count,max_z_score,value_change_ratio,target_mean,baseline_mean
2023-09-25,H2.ZE64,P,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,7.056,0.1798,19221.776,16292.926
2023-09-25,H2.ZE65,P,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,7.055,0.1791,19660.206,16674.04
2023-09-25,H2.Z65,I1,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,7.018,0.1641,28.585,24.556
2023-09-25,H2.ZE66,P2,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,7.017,0.1972,2991.312,2498.558
2023-09-25,H2.ZE66,P,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,7.011,0.1995,9080.279,7570.095
2023-09-25,H2.ZE65,P3,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,7.0,0.174,6702.501,5709.327
2023-09-25,H2.ZE65,P2,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.992,0.1792,6535.427,5542.459
2023-09-25,H2.ZE64,P3,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.985,0.1741,6527.484,5559.674
2023-09-25,H2.Z64,I1,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.969,0.1637,28.311,24.329
2023-09-25,H2.Z65,P1,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.963,0.1855,6380.118,5381.579
2023-09-25,H2.Z64,P1,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.908,0.1864,6299.997,5310.085
2023-09-25,H2.Z64,I3,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.891,0.1561,29.08,25.153
2023-09-25,H2.Z64,I2,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.88,0.1572,28.707,24.807
2023-09-25,H2.Z65,I3,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.88,0.1561,29.823,25.796
2023-09-25,H2.Z64,P2,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.869,0.1826,6302.373,5329.269
2023-09-25,H2.Z65,I2,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.794,0.1567,29.34,25.364
2023-09-25,H2.Z65,P2,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.767,0.1808,6474.953,5483.609
2023-09-25,H2.Z65,P3,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.733,0.1751,6665.317,5672.133
2023-09-25,H2.Z64,P3,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",15,6.724,0.1758,6474.836,5506.743
2023-09-25,H2.Z66,P1,"['2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",14,6.167,0.2055,3025.697,2509.837
2023-09-25,H2.Z66,P2,"['2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",14,6.088,0.2017,3024.024,2516.37
2023-09-25,H2.Z66,P,"['2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",14,5.974,0.1978,9173.183,7658.344
2023-09-25,H2.Z66,Q,"['2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00', '2023-09-25 22:00:00+00:00', '2023-09-25 23:00:00+00:00']",14,5.911,0.2177,6349.541,5214.49
2023-09-25,H3.Z48,Q,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00']",5,5.565,4.3932,1324.238,245.536
2023-09-25,H2.T.Z34,P3,"['2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 20:00:00+00:00']",5,5.232,0.1067,32834.939,29669.08
2023-09-25,H2.T.Z34,I3,"['2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 20:00:00+00:00']",5,5.196,0.1016,142.085,128.975
2023-09-25,H3.Z48,P1,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00']",5,4.996,4.0955,688.808,135.18
2023-09-25,H3.Z48,P3,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00']",5,4.976,4.0601,708.036,139.925
2023-09-25,H3.Z48,P2,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00']",5,4.964,4.1032,715.448,140.196
2023-09-25,H3.Z48,P,"['2023-09-25 09:00:00+00:00', '2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00']",5,4.951,4.0735,2111.295,416.145
2023-09-25,H2.ZE66,P3,"['2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 16:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 19:00:00+00:00']",8,4.609,0.1438,3098.528,2709.042
2023-09-25,H3.Z40,P3,"['2023-09-25 04:00:00+00:00', '2023-09-25 05:00:00+00:00']",2,4.235,0.2029,2339.782,1945.192
2023-09-25,H2.Z66,I2,"['2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 19:00:00+00:00', '2023-09-25 20:00:00+00:00']",10,4.199,0.2324,18.335,14.878
2023-09-25,H3.ZE40,P3,"['2023-09-25 04:00:00+00:00', '2023-09-25 05:00:00+00:00']",2,4.162,0.2009,2394.363,1993.815
2023-09-25,H3.ZE40,I3,"['2023-09-25 04:00:00+00:00', '2023-09-25 05:00:00+00:00']",2,4.131,0.1919,10.973,9.206
2023-09-25,H3.Z40,I3,"['2023-09-25 04:00:00+00:00', '2023-09-25 05:00:00+00:00']",2,4.118,0.1908,10.786,9.058
2023-09-25,H1.Z20,Q,"['2023-09-25 04:00:00+00:00', '2023-09-25 05:00:00+00:00', '2023-09-25 06:00:00+00:00']",3,4.086,1.3898,-4157.317,-1739.591
2023-09-25,H1.W11,P,"['2023-09-25 02:00:00+00:00', '2023-09-25 04:00:00+00:00', '2023-09-25 05:00:00+00:00', '2023-09-25 06:00:00+00:00']",4,3.96,1.3601,97917.917,41488.864
2023-09-25,H4.ZE50,P2,"['2023-09-25 08:00:00+00:00', '2023-09-25 09:00:00+00:00']",2,3.894,0.1863,1030.678,868.803
2023-09-25,H2.Z66,P3,"['2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00']",7,3.802,0.211,3690.955,3047.815
2023-09-25,H2.Z66,I1,"['2023-09-25 10:00:00+00:00', '2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 17:00:00+00:00', '2023-09-25 18:00:00+00:00', '2023-09-25 20:00:00+00:00', '2023-09-25 21:00:00+00:00']",10,3.769,0.2133,18.594,15.325
2023-09-25,H4.ZE50,I2,"['2023-09-25 08:00:00+00:00', '2023-09-25 09:00:00+00:00']",2,3.706,0.1594,5.49,4.735
2023-09-25,H2.Z66,I3,"['2023-09-25 11:00:00+00:00', '2023-09-25 12:00:00+00:00', '2023-09-25 13:00:00+00:00', '2023-09-25 14:00:00+00:00', '2023-09-25 15:00:00+00:00', '2023-09-25 18:00:00+00:00']",6,3.696,0.2046,19.135,15.885
2023-09-25,H1.W11,Tdiff,"['2023-09-25 02:00:00+00:00', '2023-09-25 06:00:00+00:00', '2023-09-25 07:00:00+00:00']",3,3.63,1.4509,10175.882,4151.813
2023-09-26,H1.Z21,P3,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,9.771,4.0333,138.845,27.585
2023-09-26,H1.Z22,P3,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,9.14,3.5792,142.949,31.217
2023-09-26,H1.Z21,P2,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,8.881,1.359,381.262,161.619
2023-09-26,H1.Z21,P,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,8.877,1.5548,1005.416,393.544
2023-09-26,H1.Z22,P2,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,8.716,1.3025,403.679,175.325
2023-09-26,H1.Z22,P,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,8.675,1.6004,1008.541,387.845
2023-09-26,H1.Z21,P1,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,8.45,1.375,485.172,204.279
2023-09-26,H1.Z22,P1,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,8.341,1.5466,461.978,181.406
2023-09-26,H1.Z21,I1,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,8.246,1.3275,2.393,1.028
2023-09-26,H1.Z22,I2,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,7.712,1.3703,2.437,1.028
2023-09-26,H1.Z22,Q,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,6.635,2.8832,410.596,105.736
2023-09-26,H2.ZE74,I2,"['2023-09-26 08:00:00+00:00', '2023-09-26 14:00:00+00:00']",2,6.559,0.239,1.639,1.323
2023-09-26,H2.ZE74,P2,"['2023-09-26 08:00:00+00:00', '2023-09-26 14:00:00+00:00']",2,6.516,0.7469,181.21,103.73
2023-09-26,H1.Z21,Q,"['2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00']",4,6.497,3.1011,386.993,94.363
2023-09-26,H1.Z26,P2,"['2023-09-26 07:00:00+00:00', '2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00']",3,6.283,0.7171,2482.317,1445.674
2023-09-26,H2.ZE74,P,"['2023-09-26 08:00:00+00:00', '2023-09-26 14:00:00+00:00']",2,6.28,0.4119,285.24,202.027
2023-09-26,H1.Z26,P1,"['2023-09-26 07:00:00+00:00', '2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00']",3,6.227,0.4784,3288.376,2224.243
2023-09-26,H1.Z26,P,"['2023-09-26 07:00:00+00:00', '2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00']",4,5.966,0.7405,9335.968,5364.004
2023-09-26,H1.Z26,P3,"['2023-09-26 07:00:00+00:00', '2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00']",4,5.366,1.1046,3565.312,1694.086
2023-09-26,H1.Z18,I1,"['2023-09-26 08:00:00+00:00', '2023-09-26 11:00:00+00:00']",2,5.337,0.3327,3.628,2.722
2023-09-26,H1.Z18,I2,"['2023-09-26 08:00:00+00:00', '2023-09-26 11:00:00+00:00']",2,5.3,0.5873,2.079,1.31
2023-09-26,H1.Z18,P1,"['2023-09-26 08:00:00+00:00', '2023-09-26 11:00:00+00:00']",2,5.291,0.3713,712.156,519.33
2023-09-26,H1.Z18,P,"['2023-09-26 08:00:00+00:00', '2023-09-26 11:00:00+00:00']",2,5.283,0.2548,2377.653,1894.801
2023-09-26,H1.Z18,P2,"['2023-09-26 08:00:00+00:00', '2023-09-26 11:00:00+00:00']",2,5.269,0.5699,437.422,278.624
2023-09-26,H1.Z18,Q,"['2023-09-26 08:00:00+00:00', '2023-09-26 11:00:00+00:00']",2,5.21,0.7736,532.013,299.964
2023-09-26,H1.Z18,P3,"['2023-09-26 08:00:00+00:00', '2023-09-26 11:00:00+00:00']",2,5.141,0.123,1228.474,1093.967
2023-09-26,H1.Z18,I3,"['2023-09-26 08:00:00+00:00', '2023-09-26 11:00:00+00:00']",2,5.079,0.1318,5.791,5.116
2023-09-26,H3.Z41,P3,"['2023-09-26 12:00:00+00:00', '2023-09-26 13:00:00+00:00', '2023-09-26 14:00:00+00:00']",3,5.042,0.2409,1067.243,860.07
2023-09-26,H3.ZE41,P3,"['2023-09-26 12:00:00+00:00', '2023-09-26 13:00:00+00:00', '2023-09-26 14:00:00+00:00']",3,5.036,0.2412,1060.083,854.047
2023-09-26,H3.Z41,I3,"['2023-09-26 12:00:00+00:00', '2023-09-26 13:00:00+00:00', '2023-09-26 14:00:00+00:00']",3,4.951,0.2287,4.887,3.978
2023-09-26,H3.ZE41,I3,"['2023-09-26 12:00:00+00:00', '2023-09-26 13:00:00+00:00', '2023-09-26 14:00:00+00:00']",3,4.945,0.2302,4.833,3.929
2023-09-26,H2.T.Z34,I3,"['2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00']",2,4.385,0.1165,146.238,130.978
2023-09-26,H2.T.Z34,P3,"['2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00']",2,4.23,0.1166,33659.539,30143.72
2023-09-26,H2.T.Z34,P,"['2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00']",2,4.081,0.1125,95693.103,86014.273
2023-09-26,H2.T.Z34,I2,"['2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00']",2,3.941,0.1041,140.437,127.195
2023-09-26,H1.Z20,Q,"['2023-09-26 06:00:00+00:00', '2023-09-26 07:00:00+00:00']",2,3.937,0.7217,-3869.041,-2247.211
2023-09-26,H3.Z48,Q,"['2023-09-26 07:00:00+00:00', '2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00', '2023-09-26 13:00:00+00:00', '2023-09-26 14:00:00+00:00']",8,3.936,3.7724,2074.611,434.708
2023-09-26,H2.T.Z34,I1,"['2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00']",2,3.921,0.1124,130.391,117.213
2023-09-26,H2.T.Z34,P1,"['2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00']",2,3.832,0.1137,29938.6,26881.776
2023-09-26,H2.T.Z34,P2,"['2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00']",2,3.813,0.1072,32103.426,28994.145
2023-09-26,H3.Z48,I3,"['2023-09-26 07:00:00+00:00', '2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00', '2023-09-26 13:00:00+00:00', '2023-09-26 14:00:00+00:00']",8,3.769,3.7899,5.961,1.245
2023-09-26,H3.Z48,P1,"['2023-09-26 07:00:00+00:00', '2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00', '2023-09-26 13:00:00+00:00', '2023-09-26 14:00:00+00:00']",8,3.76,3.7569,1111.22,233.6
2023-09-26,H3.Z48,P3,"['2023-09-26 07:00:00+00:00', '2023-09-26 08:00:00+00:00', '2023-09-26 09:00:00+00:00', '2023-09-26 10:00:00+00:00', '2023-09-26 11:00:00+00:00', '2023-09-26 12:00:00+00:00', '2023-09-26 13:00:00+00:00', '2023-09-26 14:00:00+00:00']",8,3.752,3.7553,1146.272,241.05
