date,meter_urn,measurement,anomaly_hours,anomaly_count,max_z_score,target_mean,baseline_mean
2023-04-20,H1.K11,Tvl,"['2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00']",5,31.567,4.27,4.64
2023-04-20,H1.Z16,PF1,"['2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00']",3,31.183,0.914,0.915
2023-04-20,H1.K16,Tvl,"['2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00']",5,29.903,4.381,4.743
2023-04-20,H1.Z12,PF1,"['2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00']",4,27.388,0.894,0.902
2023-04-20,H3.Z45,Q,"['2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",17,19.854,-181.779,-845.855
2023-04-20,H1.W12,qv,"['2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 12:00:00+00:00']",3,16.54,15.281,15.8
2023-04-20,V.K21,Trl,"['2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00']",5,16.457,5.281,5.735
2023-04-20,H1.Z12,PF2,"['2023-04-20 09:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00']",3,14.474,0.804,0.808
2023-04-20,H1.K15,Tdiff,"['2023-04-20 05:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00']",6,12.324,-10959.549,-10705.916
2023-04-20,H1.Z11,PF2,"['2023-04-20 09:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00']",3,12.185,0.812,0.824
2023-04-20,H1.K15,Tvl,"['2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00']",4,12.012,8.75,9.485
2023-04-20,H1.Z21,WQ_in,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",24,10.88,6296.186,6296.158
2023-04-20,H1.Z12,WQ,"['2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",13,10.523,236005.071,235990.41
2023-04-20,H1.Z12,WQ_in,"['2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",13,10.523,236008.396,235993.735
2023-04-20,H1.Z11,WQ_in,"['2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",13,10.191,233034.182,233019.617
2023-04-20,H1.Z11,WQ,"['2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",13,10.19,233034.152,233019.586
2023-04-20,H2.Z66,WQ,"['2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",9,8.269,150067.935,150053.602
2023-04-20,H2.Z66,WQ_in,"['2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",9,8.269,150067.935,150053.603
2023-04-20,H2.ZE66,W3,"['2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",9,8.224,8878.905,8873.288
2023-04-20,H2.ZE66,W2,"['2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",9,8.22,8677.346,8671.651
2023-04-20,H2.Z66,W,"['2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",9,8.085,216890.785,216872.228
2023-04-20,H2.Z66,W_in,"['2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",9,8.085,216890.785,216872.228
2023-04-20,H2.ZE66,W,"['2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",9,8.08,26243.225,26224.818
2023-04-20,H2.ZE66,W_in,"['2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",9,8.079,26243.236,26224.83
2023-04-20,H1.Z20,WQ,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",24,7.778,-256873.233,-256448.387
2023-04-20,H2.ZE66,W1,"['2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",9,7.604,8686.973,8679.88
2023-04-20,H1.K16,Trl,"['2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00']",4,6.906,10.457,12.25
2023-04-20,H1.Z17,I1,['2023-04-20 11:00:00+00:00'],1,6.851,76.747,71.771
2023-04-20,H3.Z43,PF3,"['2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00']",4,6.765,0.51,0.672
2023-04-20,H3.Z49,W,"['2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",14,6.593,18086.95,18079.349
2023-04-20,H3.Z49,W_in,"['2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",14,6.593,18086.948,18079.346
2023-04-20,H1.K15,Trl,"['2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00']",4,6.559,19.784,20.051
2023-04-20,H1.Z29,W2,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",24,6.491,-789368.404,-787483.253
2023-04-20,H1.Z12,PF3,['2023-04-20 11:00:00+00:00'],1,6.433,0.135,0.112
2023-04-20,H1.Z29,W,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",24,6.411,-2368695.173,-2362919.43
2023-04-20,H1.Z29,W1,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",24,6.395,-850630.373,-848591.712
2023-04-20,H1.Z29,W3,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",24,6.346,-728697.273,-726845.358
2023-04-20,H1.W12,Tvl,"['2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 12:00:00+00:00']",3,6.263,75.017,77.025
2023-04-20,H3.Z43,PF,"['2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00']",4,6.224,0.762,0.734
2023-04-20,H3.ZE43,PF3,"['2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00']",4,6.166,0.747,0.712
2023-04-20,H2.ZE66,PF1,"['2023-04-20 11:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",12,6.004,0.907,0.921
2023-04-20,H2.K21,Trl,"['2023-04-20 00:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",19,5.99,15.411,6.419
2023-04-20,H1.Z17,PF2,['2023-04-20 11:00:00+00:00'],1,5.985,0.906,0.91
2023-04-20,H1.Z17,P1,['2023-04-20 11:00:00+00:00'],1,5.876,16322.134,15151.349
2023-04-20,H1.Z28,W_out,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",24,5.865,505636.582,504497.324
2023-04-20,H1.Z17,I3,['2023-04-20 11:00:00+00:00'],1,5.848,65.086,60.96
2023-04-20,H3.ZE43,PF1,"['2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00']",4,5.841,0.798,0.769
2023-04-20,H1.Z17,PF1,['2023-04-20 11:00:00+00:00'],1,5.824,0.932,0.927
2023-04-20,H3.Z43,PF1,"['2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00']",4,5.763,0.8,0.774
2023-04-20,H2.ZE66,PF3,"['2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",13,5.731,0.974,0.997
2023-04-20,H2.K21,Tvl,"['2023-04-20 00:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",22,5.694,15.423,6.011
2023-04-20,H1.Z15,W_out,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",24,5.654,937457.499,934690.489
2023-04-20,V.Z82,W_out,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",24,5.557,613607.695,611795.044
2023-04-20,H1.Z20,WQ_out,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",24,5.497,272586.591,272023.344
2023-04-20,H2.Z66,I2,"['2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",13,5.464,4.662,0.569
2023-04-20,H1.K14,Tvl,"['2023-04-20 00:00:00+00:00', '2023-04-20 01:00:00+00:00', '2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 23:00:00+00:00']",21,5.422,17.589,6.185
2023-04-20,H1.Z17,I2,['2023-04-20 11:00:00+00:00'],1,5.404,68.956,69.335
2023-04-20,H1.Z22,WQ_out,"['2023-04-20 02:00:00+00:00', '2023-04-20 03:00:00+00:00', '2023-04-20 04:00:00+00:00', '2023-04-20 05:00:00+00:00', '2023-04-20 06:00:00+00:00', '2023-04-20 07:00:00+00:00', '2023-04-20 08:00:00+00:00', '2023-04-20 09:00:00+00:00', '2023-04-20 10:00:00+00:00', '2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",22,5.365,178.74,178.566
2023-04-20,H2.Z67,PF2,"['2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00', '2023-04-20 23:00:00+00:00']",13,5.338,0.135,0.251
2023-04-20,H2.Z66,I3,"['2023-04-20 11:00:00+00:00', '2023-04-20 12:00:00+00:00', '2023-04-20 13:00:00+00:00', '2023-04-20 14:00:00+00:00', '2023-04-20 15:00:00+00:00', '2023-04-20 16:00:00+00:00', '2023-04-20 17:00:00+00:00', '2023-04-20 18:00:00+00:00', '2023-04-20 19:00:00+00:00', '2023-04-20 20:00:00+00:00', '2023-04-20 21:00:00+00:00', '2023-04-20 22:00:00+00:00']",12,5.289,4.708,0.495
